age,workclass,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year
43,Private,9,White,Female,0,0,40,<=50K
50,Private,9,White,Female,0,0,55,<=50K
52,Self-emp-inc,15,Other,Male,99999,0,65,>50K
30,Private,15,White,Female,0,0,45,<=50K
46,Private,10,White,Male,0,0,40,<=50K
19,Private,9,White,Male,0,0,40,<=50K
75,Self-emp-not-inc,15,White,Male,0,0,35,<=50K
32,Private,10,White,Male,0,0,50,>50K
57,State-gov,16,White,Female,0,0,50,<=50K
34,Private,7,White,Male,0,0,40,<=50K
30,Private,9,White,Male,0,0,40,<=50K
21,Private,10,Black,Female,0,0,40,<=50K
40,Private,9,White,Female,0,0,70,<=50K
24,Private,9,White,Male,0,0,60,>50K
31,Private,13,White,Male,0,0,40,<=50K
30,Private,10,White,Male,0,0,40,<=50K
48,Private,7,White,Male,0,0,50,<=50K
48,Private,16,Asian-Pac-Islander,Male,0,0,40,>50K
48,Self-emp-inc,14,White,Male,0,0,40,>50K
26,Private,12,Black,Female,0,0,40,<=50K
60,Private,9,White,Female,2597,0,40,<=50K
18,Private,7,White,Male,0,0,16,<=50K
27,State-gov,13,Black,Male,0,0,40,<=50K
19,Private,9,White,Female,0,0,60,<=50K
19,Private,9,White,Female,0,0,30,<=50K
50,Private,13,White,Male,0,0,43,>50K
46,Federal-gov,9,White,Male,0,0,40,<=50K
48,Private,9,Black,Male,0,0,40,<=50K
39,Self-emp-not-inc,13,Asian-Pac-Islander,Male,0,0,60,<=50K
20,Private,10,Black,Female,0,0,30,<=50K
22,Private,13,White,Female,0,0,50,<=50K
51,Private,6,White,Male,0,0,40,<=50K
33,State-gov,14,Black,Male,0,0,40,<=50K
43,State-gov,14,White,Male,0,0,40,>50K
55,Private,16,White,Male,0,0,40,>50K
33,Private,13,White,Female,0,0,45,<=50K
65,Self-emp-not-inc,7,White,Male,9386,0,59,>50K
32,State-gov,13,White,Female,0,0,40,<=50K
37,Private,9,White,Female,0,0,60,<=50K
31,Private,13,White,Male,0,0,44,>50K
56,Private,9,White,Male,3103,0,40,>50K
29,Private,9,White,Male,2174,0,50,<=50K
24,Private,9,Black,Female,0,0,40,<=50K
39,State-gov,9,Black,Female,0,0,40,<=50K
54,Self-emp-not-inc,9,White,Male,0,0,35,<=50K
40,Federal-gov,13,White,Female,0,0,45,<=50K
49,Private,9,White,Male,0,0,40,<=50K
39,Private,10,White,Male,0,0,38,<=50K
28,Local-gov,10,White,Male,0,0,48,<=50K
41,Private,9,Other,Female,0,625,40,<=50K
38,Private,5,White,Male,0,0,54,<=50K
44,Private,13,White,Male,0,0,55,<=50K
60,State-gov,9,White,Female,0,0,35,<=50K
21,Private,10,White,Male,0,1719,30,<=50K
31,Private,10,Black,Female,0,0,40,<=50K
28,Private,10,White,Male,0,0,40,<=50K
39,Self-emp-not-inc,5,White,Male,0,0,40,<=50K
42,Private,9,White,Female,0,0,45,<=50K
30,Private,10,White,Male,0,0,55,<=50K
31,Private,7,Black,Male,0,1721,40,<=50K
53,Private,9,White,Male,0,0,40,<=50K
38,Private,14,White,Male,0,0,60,>50K
34,Local-gov,14,White,Male,0,0,40,>50K
36,Private,13,White,Female,0,0,50,<=50K
43,Private,6,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,9,White,Male,0,1579,40,<=50K
53,Private,7,White,Male,0,0,40,<=50K
55,Private,9,White,Male,0,0,40,<=50K
67,Private,9,White,Female,0,0,40,<=50K
36,Private,12,White,Male,0,0,40,<=50K
59,Private,9,White,Male,0,0,60,>50K
42,Private,16,Amer-Indian-Eskimo,Female,0,0,40,<=50K
32,Private,3,White,Male,0,0,40,<=50K
51,Private,10,White,Female,0,0,36,<=50K
18,Private,9,White,Female,0,0,33,<=50K
34,Private,9,White,Male,0,0,40,<=50K
45,Local-gov,12,White,Male,0,0,40,<=50K
70,Private,11,White,Male,9386,0,50,>50K
21,Private,7,White,Female,0,0,24,<=50K
30,Local-gov,13,White,Female,0,0,40,<=50K
45,Private,10,White,Female,0,0,40,<=50K
53,Private,10,White,Male,0,0,40,<=50K
53,Private,10,White,Female,0,0,54,<=50K
46,Private,9,Black,Male,0,0,40,<=50K
68,Self-emp-not-inc,9,White,Male,0,0,50,>50K
27,Private,9,White,Female,0,0,40,<=50K
36,Private,10,White,Female,0,0,40,<=50K
26,Private,9,White,Male,0,0,40,<=50K
35,Private,13,White,Female,0,0,50,>50K
49,Private,11,White,Male,0,0,40,<=50K
34,State-gov,13,White,Male,0,0,20,<=50K
22,Private,10,White,Male,0,0,25,<=50K
37,Private,9,Asian-Pac-Islander,Female,0,0,60,<=50K
46,Private,2,Other,Female,0,0,30,<=50K
24,Private,9,White,Male,0,0,98,<=50K
63,Private,8,White,Male,0,0,40,<=50K
74,Self-emp-not-inc,10,White,Male,0,0,4,<=50K
44,Private,10,White,Female,0,0,40,<=50K
46,Local-gov,9,White,Female,0,0,40,<=50K
39,Private,5,Black,Female,3411,0,34,<=50K
34,Private,9,Black,Male,0,0,40,<=50K
31,Private,10,White,Male,0,1579,40,<=50K
49,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
27,Private,13,White,Female,0,0,40,<=50K
41,Private,13,White,Female,7688,0,10,>50K
45,Private,12,Black,Male,0,0,35,<=50K
55,Private,9,White,Female,2202,0,35,<=50K
19,Private,10,White,Female,0,0,40,<=50K
25,Private,11,White,Female,0,0,36,<=50K
45,Local-gov,14,White,Female,0,0,45,>50K
65,Private,11,White,Male,0,0,15,<=50K
21,Private,10,Asian-Pac-Islander,Male,0,0,20,<=50K
27,Federal-gov,9,Black,Female,0,0,40,<=50K
37,Private,10,White,Male,0,0,45,<=50K
29,Private,9,White,Female,0,0,42,<=50K
35,Private,9,White,Male,0,0,40,>50K
42,Private,1,White,Male,0,0,25,<=50K
29,Federal-gov,13,White,Female,0,0,40,<=50K
29,State-gov,10,White,Female,0,0,40,<=50K
21,Private,10,White,Male,0,0,50,<=50K
22,Private,10,White,Male,0,0,15,<=50K
34,Private,9,White,Male,0,0,40,<=50K
58,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
46,Private,13,White,Male,0,0,50,>50K
47,Private,9,White,Female,0,0,30,>50K
40,Private,12,White,Female,0,0,40,<=50K
52,Private,16,White,Male,0,0,40,>50K
36,Private,10,White,Male,0,0,45,<=50K
20,Private,10,White,Female,0,0,30,<=50K
26,Private,9,White,Male,0,0,20,<=50K
32,Private,7,White,Male,0,0,55,<=50K
37,Self-emp-not-inc,13,White,Male,0,0,5,>50K
37,Private,13,White,Male,0,0,40,>50K
74,Private,6,White,Male,0,0,20,<=50K
20,Private,9,White,Male,0,0,40,<=50K
22,Private,10,White,Male,0,0,30,<=50K
41,Private,10,White,Male,7298,0,42,>50K
58,Local-gov,9,White,Male,0,0,40,<=50K
30,Self-emp-inc,10,White,Male,0,0,36,>50K
22,Private,9,Black,Female,0,0,38,<=50K
29,Private,13,White,Female,0,0,35,>50K
33,Private,9,Black,Male,0,0,38,<=50K
29,Private,11,White,Female,0,0,40,<=50K
21,Private,9,White,Female,0,0,25,<=50K
20,Private,9,White,Female,0,0,30,<=50K
31,Private,2,White,Male,0,0,35,<=50K
24,Private,13,White,Male,0,0,45,>50K
35,Private,10,White,Male,0,0,60,<=50K
45,Self-emp-not-inc,11,White,Male,0,0,3,<=50K
56,Private,4,Black,Female,0,0,20,<=50K
33,Private,9,Black,Female,0,0,40,<=50K
27,Private,13,White,Female,0,0,40,<=50K
55,Self-emp-not-inc,10,White,Male,0,0,99,<=50K
23,Private,8,White,Female,0,0,25,<=50K
46,Private,10,Black,Male,0,0,40,<=50K
29,Private,13,White,Female,0,0,35,<=50K
35,Private,10,Asian-Pac-Islander,Male,4650,0,20,<=50K
55,State-gov,10,Black,Female,0,0,37,<=50K
47,Private,9,White,Male,0,0,38,<=50K
41,Private,9,White,Female,0,0,60,<=50K
40,Private,10,White,Male,0,0,60,<=50K
29,Private,9,White,Female,0,0,40,<=50K
59,Private,16,White,Male,0,0,50,<=50K
34,Private,9,White,Female,0,0,65,<=50K
40,Private,10,White,Male,5178,0,60,>50K
55,Private,6,Black,Female,0,0,40,<=50K
60,Private,9,Asian-Pac-Islander,Male,0,0,40,<=50K
25,Private,9,White,Male,0,0,52,<=50K
44,Local-gov,13,White,Male,0,0,40,>50K
59,Private,6,White,Male,0,0,40,<=50K
52,Private,4,Black,Female,0,0,16,<=50K
18,Private,6,White,Male,0,0,40,<=50K
26,Private,13,White,Female,0,0,40,<=50K
27,Private,9,White,Male,0,0,50,>50K
49,Self-emp-inc,14,White,Male,0,0,50,>50K
50,Private,4,White,Male,0,0,40,<=50K
43,Private,13,White,Male,0,0,40,>50K
40,Private,8,White,Male,0,0,40,<=50K
49,Private,9,White,Male,0,0,42,<=50K
38,Private,10,White,Male,0,0,40,<=50K
31,Private,9,White,Male,0,0,40,>50K
24,Private,9,White,Female,0,0,40,<=50K
56,Private,9,White,Male,0,0,40,>50K
65,Private,10,White,Female,0,0,40,<=50K
49,Private,10,Black,Female,0,0,40,<=50K
29,Private,10,White,Male,0,0,42,<=50K
66,Private,5,Black,Female,0,0,30,<=50K
22,Private,10,White,Female,0,0,25,<=50K
55,Private,10,White,Female,0,0,40,<=50K
28,Private,10,Amer-Indian-Eskimo,Male,0,0,40,<=50K
29,Private,9,White,Female,0,0,40,<=50K
19,Private,10,White,Male,0,0,40,<=50K
37,Private,10,White,Female,0,0,40,<=50K
25,Private,13,Asian-Pac-Islander,Female,0,0,40,<=50K
37,Private,13,White,Female,0,0,35,<=50K
38,Private,15,White,Female,0,0,40,<=50K
52,Local-gov,10,Black,Male,0,0,40,<=50K
34,Local-gov,7,Black,Male,0,0,40,<=50K
26,Private,4,White,Male,0,0,40,<=50K
18,State-gov,7,White,Male,0,0,20,<=50K
27,Private,10,White,Male,0,0,48,<=50K
52,Private,3,White,Male,0,0,40,<=50K
34,Private,7,White,Male,0,0,30,<=50K
43,Private,13,Black,Female,0,0,40,>50K
17,Private,7,White,Female,0,0,30,<=50K
38,Private,9,White,Male,0,0,60,<=50K
53,Private,9,Black,Female,0,0,40,<=50K
27,Private,11,White,Male,0,0,60,<=50K
42,Private,12,White,Female,0,0,40,<=50K
39,Private,13,White,Male,0,0,40,<=50K
28,Private,9,Amer-Indian-Eskimo,Male,0,0,45,<=50K
43,Private,9,Black,Male,0,0,40,<=50K
30,Private,13,White,Male,0,0,40,<=50K
44,Local-gov,12,White,Female,0,0,56,>50K
38,State-gov,13,White,Female,0,0,40,<=50K
40,Private,10,White,Male,0,0,48,>50K
28,Self-emp-not-inc,13,White,Male,0,0,50,<=50K
47,State-gov,13,White,Male,0,0,60,>50K
47,Private,11,White,Male,0,0,50,<=50K
46,Private,9,White,Male,0,0,43,>50K
50,Private,9,White,Female,0,0,45,<=50K
44,Self-emp-inc,15,White,Male,0,0,50,>50K
47,Self-emp-inc,15,White,Male,27828,0,50,>50K
49,State-gov,10,White,Male,0,0,40,>50K
38,Private,10,White,Male,0,0,55,<=50K
47,Federal-gov,9,White,Male,0,0,40,<=50K
34,Local-gov,9,White,Male,4064,0,50,<=50K
34,Private,10,White,Male,0,0,50,>50K
44,Private,9,White,Male,0,0,40,<=50K
29,Private,12,White,Female,0,0,50,<=50K
32,Private,6,Black,Female,0,0,23,<=50K
25,Private,9,White,Female,0,0,40,<=50K
24,Private,9,Black,Male,0,0,40,<=50K
28,Private,13,Black,Female,0,0,40,<=50K
44,Self-emp-not-inc,3,White,Male,0,0,40,<=50K
31,Private,13,White,Male,0,1902,45,>50K
60,Self-emp-not-inc,7,White,Male,0,0,50,<=50K
50,State-gov,13,Black,Female,0,0,37,<=50K
28,Private,13,White,Male,0,0,50,<=50K
31,Local-gov,13,White,Female,0,0,50,<=50K
21,Private,9,White,Male,0,0,20,<=50K
60,Private,9,White,Male,7688,0,40,>50K
48,Federal-gov,9,White,Female,0,0,40,>50K
47,State-gov,14,White,Male,0,0,47,>50K
53,Private,11,White,Female,0,0,40,<=50K
22,Private,10,White,Female,0,0,40,<=50K
26,Private,13,White,Female,0,0,45,<=50K
41,Self-emp-not-inc,9,White,Male,0,0,27,<=50K
37,Federal-gov,9,White,Male,0,0,40,<=50K
71,Self-emp-not-inc,2,White,Female,0,0,28,<=50K
32,Private,9,White,Male,0,0,40,<=50K
34,Private,9,White,Male,0,0,50,<=50K
22,Private,9,White,Male,0,0,40,<=50K
61,Private,14,White,Male,0,0,50,<=50K
50,Private,9,White,Male,0,0,80,<=50K
22,Private,9,White,Female,0,0,35,<=50K
22,Private,13,White,Female,8614,0,40,>50K
90,Private,13,White,Male,0,0,20,<=50K
22,Private,9,White,Male,0,0,50,<=50K
43,Private,9,White,Female,0,0,44,<=50K
38,Private,9,White,Female,0,0,60,<=50K
34,Private,9,White,Female,0,0,40,<=50K
31,Private,9,White,Male,0,0,52,<=50K
24,Private,8,White,Male,0,0,40,<=50K
32,Private,9,White,Female,0,0,50,<=50K
62,Private,13,White,Male,7688,0,50,>50K
44,Private,10,White,Female,0,0,40,<=50K
47,Self-emp-not-inc,10,Black,Male,0,0,40,>50K
42,Private,13,White,Male,0,0,40,<=50K
30,Private,13,White,Female,0,0,40,<=50K
20,Private,10,White,Female,0,0,40,<=50K
41,Private,13,White,Male,0,0,40,<=50K
43,Private,9,White,Male,0,0,40,<=50K
54,Private,9,White,Male,0,0,40,>50K
17,Private,7,White,Female,0,0,12,<=50K
17,Private,6,White,Female,0,0,30,<=50K
81,Self-emp-not-inc,13,White,Female,0,1668,3,<=50K
34,Private,10,White,Male,0,0,45,>50K
36,Private,13,White,Female,0,0,35,>50K
51,Self-emp-not-inc,6,White,Female,0,0,40,<=50K
28,Local-gov,9,White,Male,0,0,20,<=50K
33,Private,6,White,Male,0,0,40,<=50K
29,Private,9,White,Male,0,0,38,<=50K
30,Private,13,White,Male,0,1902,40,>50K
40,Private,14,White,Male,7688,0,40,>50K
36,Private,14,White,Male,13550,0,50,>50K
37,Private,13,Black,Female,15024,0,40,>50K
64,Private,6,White,Male,0,0,40,>50K
68,Federal-gov,9,White,Female,0,3683,40,<=50K
65,Private,15,White,Male,20051,0,60,>50K
21,Private,10,White,Female,0,0,40,<=50K
55,Federal-gov,10,Black,Female,0,0,40,<=50K
64,State-gov,13,White,Male,0,0,40,<=50K
28,Private,5,White,Female,0,0,40,<=50K
29,State-gov,14,Asian-Pac-Islander,Female,0,0,20,<=50K
27,Private,14,White,Male,0,0,40,<=50K
39,Private,13,White,Male,15024,0,99,>50K
43,Private,13,White,Male,3325,0,40,<=50K
40,Private,9,White,Male,0,0,40,<=50K
69,Private,10,White,Male,0,0,25,<=50K
22,Private,9,White,Female,4508,0,40,<=50K
36,Private,8,White,Male,0,0,40,<=50K
34,State-gov,13,White,Female,5178,0,25,>50K
38,Self-emp-not-inc,9,White,Male,4386,0,35,<=50K
44,Private,10,White,Male,0,0,60,>50K
27,Private,10,White,Female,0,0,40,<=50K
34,Private,9,White,Female,0,0,32,<=50K
32,Private,13,White,Female,0,0,45,<=50K
34,Local-gov,9,White,Male,0,0,50,<=50K
38,Private,13,White,Male,7688,0,40,>50K
48,Private,9,White,Female,0,0,35,<=50K
22,Private,13,White,Female,0,0,32,<=50K
27,Private,13,White,Female,0,0,36,<=50K
31,Private,10,White,Female,0,0,25,<=50K
40,Private,10,White,Female,0,0,60,<=50K
36,Private,13,White,Male,0,0,40,>50K
33,Local-gov,11,White,Male,0,0,70,<=50K
48,Private,13,White,Female,99999,0,40,>50K
21,Private,9,White,Female,0,0,40,<=50K
24,Private,13,White,Male,0,0,20,<=50K
36,Private,9,White,Male,0,0,40,<=50K
20,Private,8,White,Female,0,0,35,<=50K
25,Private,9,White,Male,0,0,40,<=50K
27,Private,9,White,Male,0,0,50,<=50K
24,Private,9,White,Male,0,0,40,<=50K
24,Private,9,White,Female,0,0,55,<=50K
56,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
33,Private,13,White,Male,0,0,55,>50K
28,Private,10,Black,Female,0,0,40,<=50K
29,Local-gov,13,White,Female,0,0,25,>50K
29,Federal-gov,10,Black,Female,2174,0,40,<=50K
27,Private,9,White,Male,0,0,37,<=50K
36,Private,13,White,Male,0,0,50,>50K
41,Private,11,White,Female,7688,0,44,>50K
36,Private,9,White,Male,0,0,45,<=50K
41,State-gov,13,Asian-Pac-Islander,Male,0,0,40,<=50K
28,Private,12,Black,Female,0,0,40,<=50K
18,Private,9,Black,Male,0,0,36,<=50K
33,Private,9,White,Male,0,0,40,<=50K
24,Private,13,White,Female,0,0,45,<=50K
27,Private,10,White,Male,0,0,45,<=50K
56,Private,9,White,Male,0,0,42,<=50K
43,Private,13,White,Female,0,0,35,>50K
30,Private,10,White,Male,0,0,40,<=50K
17,Private,7,White,Female,0,0,8,<=50K
27,Private,15,White,Female,0,0,45,<=50K
17,Private,6,White,Female,0,1602,18,<=50K
51,Local-gov,13,White,Male,0,1902,40,>50K
25,Private,9,Black,Male,0,0,40,<=50K
42,Self-emp-inc,10,Amer-Indian-Eskimo,Male,2885,0,30,<=50K
54,Private,13,White,Male,7688,0,50,>50K
33,Private,9,White,Male,0,0,40,<=50K
66,Self-emp-inc,10,White,Male,0,0,40,<=50K
34,Private,9,White,Male,0,0,40,<=50K
18,Never-worked,7,White,Female,0,0,10,<=50K
49,State-gov,10,White,Female,0,0,50,<=50K
20,Private,10,White,Female,2176,0,40,<=50K
24,Private,9,White,Male,0,0,40,<=50K
29,Private,3,White,Female,0,0,40,<=50K
44,Private,14,White,Male,0,0,40,>50K
26,Private,9,White,Male,0,0,20,<=50K
21,Private,10,White,Male,0,0,35,<=50K
33,Private,6,White,Female,0,0,36,<=50K
40,Self-emp-inc,9,White,Male,0,0,40,<=50K
36,Private,9,White,Male,0,0,40,<=50K
39,Private,14,White,Male,0,0,40,<=50K
59,Self-emp-not-inc,9,White,Male,0,0,40,>50K
38,Private,12,White,Male,0,0,50,>50K
47,Local-gov,11,White,Male,0,0,40,>50K
27,Private,9,White,Male,0,0,40,<=50K
19,Private,10,White,Female,0,0,20,<=50K
35,Private,10,White,Male,0,0,45,<=50K
56,Private,9,White,Male,0,0,28,<=50K
26,Private,14,White,Male,0,0,32,<=50K
22,Private,13,White,Male,0,0,50,<=50K
62,Self-emp-not-inc,9,White,Male,0,0,90,>50K
49,Private,9,White,Male,0,0,40,>50K
27,State-gov,10,White,Male,3411,0,40,<=50K
18,Private,7,White,Female,0,0,40,<=50K
20,Private,9,White,Male,0,0,40,<=50K
40,Private,13,White,Female,4650,0,48,<=50K
57,Self-emp-not-inc,14,White,Male,0,0,20,<=50K
32,Private,10,White,Female,0,0,36,<=50K
40,Private,9,Black,Male,0,0,40,<=50K
33,Private,9,White,Male,0,0,45,<=50K
56,Private,9,White,Male,0,0,40,<=50K
53,Private,10,Black,Male,7688,0,40,>50K
35,Self-emp-inc,10,White,Male,0,0,60,<=50K
35,State-gov,10,Black,Female,0,0,40,<=50K
37,Private,3,White,Male,0,0,36,<=50K
25,Private,4,White,Male,0,0,40,<=50K
28,Private,9,White,Male,0,0,40,>50K
39,Self-emp-not-inc,9,White,Male,0,0,50,<=50K
38,Private,10,White,Female,0,0,40,<=50K
24,Private,13,White,Female,0,0,50,<=50K
32,Private,10,Black,Female,0,0,40,<=50K
50,Private,9,White,Male,0,0,65,>50K
44,Private,10,Black,Female,0,0,40,<=50K
47,Self-emp-not-inc,10,White,Male,0,0,20,<=50K
33,Private,10,White,Male,0,0,40,<=50K
38,Private,13,White,Male,0,0,50,<=50K
23,Private,13,White,Female,0,0,30,<=50K
22,Private,10,White,Female,0,0,40,<=50K
26,Private,10,White,Male,0,0,52,>50K
62,Private,9,White,Male,0,0,40,>50K
38,Private,9,White,Female,0,0,40,<=50K
23,Private,6,Black,Female,0,0,40,<=50K
72,Private,13,White,Male,1455,0,6,<=50K
58,Self-emp-inc,10,White,Female,0,0,20,>50K
19,Private,10,White,Female,0,0,25,<=50K
33,Private,9,White,Female,0,0,40,<=50K
40,Private,10,White,Male,0,0,55,>50K
37,Private,14,White,Male,0,0,45,>50K
27,State-gov,10,White,Female,0,0,80,<=50K
31,Self-emp-inc,13,White,Male,0,0,55,>50K
57,Private,13,White,Male,0,0,40,<=50K
33,Private,9,White,Male,0,0,35,<=50K
22,Private,9,White,Male,0,0,20,<=50K
52,Private,13,White,Female,0,2824,20,>50K
44,Private,11,White,Female,0,0,40,<=50K
60,Private,5,White,Male,0,0,40,<=50K
33,Private,9,White,Male,0,0,40,<=50K
35,Private,9,White,Male,0,0,40,<=50K
53,State-gov,16,White,Male,7688,0,50,>50K
53,Private,11,White,Male,0,0,40,<=50K
72,Private,9,White,Female,0,0,16,<=50K
46,Private,7,White,Male,0,0,45,>50K
20,Private,10,White,Female,0,0,25,<=50K
37,Private,10,White,Male,0,0,42,>50K
36,Federal-gov,14,White,Male,0,0,45,>50K
52,Private,14,White,Female,6849,0,60,<=50K
42,Private,1,White,Male,0,0,40,<=50K
42,Private,9,White,Male,4386,0,48,>50K
28,Private,9,Black,Male,0,0,35,<=50K
57,Private,14,White,Male,0,0,60,>50K
40,Private,13,White,Male,0,0,30,<=50K
22,Private,10,White,Male,0,0,40,<=50K
42,Private,9,White,Male,0,0,40,<=50K
26,Local-gov,13,White,Male,0,0,40,<=50K
53,Self-emp-inc,3,White,Male,0,0,40,>50K
30,Private,13,White,Male,0,0,43,<=50K
90,Private,10,White,Female,0,0,40,<=50K
18,Private,10,White,Female,0,0,24,<=50K
25,Private,10,White,Male,0,0,42,<=50K
31,Private,13,White,Male,0,0,40,<=50K
45,Private,9,White,Female,0,0,40,<=50K
32,Self-emp-not-inc,9,White,Female,0,0,5,<=50K
34,Local-gov,10,White,Female,0,0,35,<=50K
69,Private,9,White,Male,0,0,20,<=50K
42,Local-gov,16,White,Male,0,0,43,>50K
60,Private,13,White,Male,15024,0,45,>50K
56,Private,13,White,Male,0,0,40,<=50K
32,Private,11,White,Male,0,0,46,<=50K
23,Private,10,White,Female,0,0,60,<=50K
50,Private,12,White,Male,0,0,50,>50K
29,Private,9,White,Male,0,0,60,>50K
37,Private,14,White,Male,0,0,55,>50K
28,Private,9,White,Female,0,0,40,<=50K
38,Private,10,White,Female,0,0,40,<=50K
20,Private,10,White,Female,0,0,12,<=50K
46,Private,2,White,Male,0,0,40,<=50K
29,Private,9,White,Male,0,0,80,<=50K
26,Private,13,White,Female,0,0,40,<=50K
36,Private,9,White,Male,0,1977,40,>50K
54,Private,14,White,Male,0,0,40,<=50K
53,Private,9,White,Female,0,0,30,<=50K
72,Private,9,White,Male,2346,0,40,<=50K
36,Private,9,White,Male,7298,0,40,>50K
47,Private,9,Asian-Pac-Islander,Female,0,0,40,<=50K
23,Private,13,White,Female,0,0,20,<=50K
61,Federal-gov,10,White,Male,0,0,40,>50K
34,Private,13,White,Female,0,0,15,<=50K
23,Private,9,White,Male,0,0,45,<=50K
33,Private,13,White,Female,0,0,40,>50K
31,Private,6,White,Male,0,0,40,<=50K
58,Private,5,White,Male,0,0,40,<=50K
45,Private,16,White,Male,15020,0,40,>50K
61,Private,10,Black,Male,0,0,40,<=50K
27,Private,13,White,Male,0,0,40,<=50K
52,Private,9,White,Male,0,0,40,<=50K
18,Private,9,White,Male,0,0,40,<=50K
41,Private,10,White,Female,0,0,38,<=50K
44,Private,13,White,Male,0,0,35,>50K
56,Private,9,White,Male,0,0,40,>50K
34,Private,9,White,Female,0,0,40,<=50K
32,Private,13,White,Male,0,1887,55,>50K
56,Self-emp-not-inc,4,White,Male,0,0,20,<=50K
22,Private,7,White,Female,0,0,20,<=50K
78,Self-emp-inc,13,White,Male,0,2392,40,>50K
28,Private,12,White,Male,0,0,32,<=50K
32,Private,13,White,Male,0,0,44,<=50K
18,Never-worked,6,White,Male,0,0,40,<=50K
26,Private,10,White,Male,0,0,60,<=50K
26,Private,9,White,Female,0,0,40,<=50K
35,Private,13,White,Male,0,0,50,>50K
33,Private,9,White,Male,0,0,35,<=50K
17,Private,8,White,Female,0,0,30,<=50K
71,Self-emp-not-inc,14,White,Male,10605,0,40,>50K
48,Private,9,White,Male,0,0,40,<=50K
59,Private,16,White,Male,0,2415,45,>50K
27,Private,13,White,Female,0,0,40,<=50K
25,Private,13,White,Male,0,0,40,<=50K
27,Private,16,White,Female,0,0,40,<=50K
27,Private,9,White,Male,0,1902,45,<=50K
29,Private,13,White,Female,0,0,40,<=50K
24,Private,10,White,Female,0,0,40,<=50K
26,Private,9,White,Male,2885,0,40,<=50K
36,Private,9,Black,Female,0,0,28,<=50K
48,Private,9,White,Female,0,0,8,<=50K
29,Private,9,White,Male,0,0,50,<=50K
36,Private,9,White,Male,0,0,45,<=50K
32,Private,9,White,Female,0,0,40,<=50K
37,Self-emp-not-inc,5,White,Male,0,0,70,>50K
36,Private,9,White,Male,0,0,40,<=50K
22,Private,9,White,Male,0,0,40,<=50K
48,Local-gov,14,White,Female,0,0,52,<=50K
25,Private,6,White,Female,0,0,40,<=50K
32,Private,9,White,Female,0,0,40,>50K
55,Private,10,White,Female,0,0,40,<=50K
61,Private,9,White,Male,0,2051,20,<=50K
20,Private,10,Black,Female,0,0,40,<=50K
52,Private,9,White,Male,0,0,40,>50K
44,Private,14,White,Male,0,0,40,>50K
26,Private,13,White,Male,0,0,30,<=50K
27,Private,9,White,Female,0,0,40,<=50K
48,Private,14,White,Male,99999,0,50,>50K
40,Private,11,Black,Male,0,0,40,<=50K
37,Private,5,Black,Female,0,0,48,<=50K
22,Private,10,White,Male,0,0,40,<=50K
41,Private,9,White,Male,2174,0,40,<=50K
33,Private,9,White,Male,0,0,40,<=50K
55,Private,9,White,Male,0,0,45,<=50K
27,Private,7,White,Male,0,0,42,<=50K
32,State-gov,4,White,Male,0,0,19,<=50K
48,Private,9,White,Male,0,0,40,<=50K
31,Local-gov,10,White,Male,15024,0,56,>50K
18,Private,8,White,Male,0,0,55,<=50K
50,Private,9,White,Female,0,0,40,>50K
36,State-gov,14,White,Female,0,0,30,<=50K
75,Private,9,White,Male,2653,0,20,<=50K
56,Private,13,White,Male,0,0,48,>50K
41,Private,13,Black,Female,0,0,35,>50K
41,Private,16,White,Female,0,0,50,>50K
21,Private,10,White,Female,0,0,40,<=50K
27,Private,7,White,Male,0,0,45,<=50K
37,Private,9,White,Female,0,0,40,<=50K
50,Private,9,White,Female,0,0,40,<=50K
21,Private,12,White,Female,0,0,10,<=50K
31,State-gov,10,White,Male,0,0,40,<=50K
53,Private,13,White,Male,0,0,44,>50K
34,Private,7,White,Male,0,0,50,<=50K
19,Private,10,White,Male,0,0,25,<=50K
42,Private,12,White,Female,8614,0,40,>50K
45,Private,11,White,Male,0,0,70,<=50K
61,Private,14,White,Male,0,0,60,>50K
35,Private,7,White,Male,0,0,40,<=50K
51,Private,9,White,Male,0,0,48,<=50K
24,Private,12,White,Male,0,0,40,<=50K
62,Private,13,White,Male,0,0,40,>50K
37,Private,7,White,Female,0,0,40,<=50K
37,Private,10,White,Male,3464,0,40,<=50K
23,State-gov,12,White,Female,0,0,25,<=50K
