Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree=F,c_charge_degree=M
3906,Male,21,African-American,1,neg,1,0
956,Male,29,African-American,10,neg,1,0
4104,Male,21,African-American,1,neg,1,0
6004,Male,33,Native American&more,2,neg,1,0
6874,Male,26,Native American&more,1,pos,1,0
4470,Male,36,Native American&more,2,neg,0,1
443,Male,28,Native American&more,2,neg,0,1
5543,Male,24,Native American&more,1,pos,1,0
6261,Male,27,Native American&more,1,neg,1,0
3726,Male,22,Native American&more,1,neg,1,0
1475,Male,23,African-American,0,neg,0,1
758,Male,21,Native American&more,1,neg,1,0
4174,Male,60,African-American,2,pos,1,0
4710,Male,25,African-American,3,neg,0,1
1253,Male,22,African-American,0,pos,1,0
4440,Male,55,Native American&more,0,pos,1,0
1967,Male,50,Native American&more,0,neg,1,0
6872,Male,29,African-American,0,pos,0,1
5097,Male,34,Native American&more,1,pos,0,1
3551,Male,23,African-American,3,neg,1,0
1625,Female,33,Native American&more,7,pos,0,1
4376,Female,23,Native American&more,0,neg,1,0
6547,Male,22,African-American,3,neg,1,0
3254,Male,56,Native American&more,4,pos,1,0
2700,Male,31,Native American&more,0,pos,1,0
1848,Male,44,African-American,10,neg,0,1
1769,Male,47,Native American&more,0,pos,0,1
2860,Male,23,African-American,3,neg,1,0
6242,Male,59,African-American,17,pos,1,0
1704,Male,23,African-American,3,neg,0,1
5833,Female,27,Native American&more,5,neg,1,0
5372,Male,48,Native American&more,0,pos,1,0
3408,Female,37,Native American&more,2,neg,1,0
1228,Male,24,African-American,2,neg,0,1
5669,Male,61,Native American&more,4,pos,1,0
5531,Male,55,Native American&more,0,pos,1,0
3258,Male,42,African-American,6,neg,1,0
4661,Male,27,African-American,0,neg,0,1
2085,Male,25,African-American,2,pos,1,0
4280,Male,20,Native American&more,0,neg,1,0
2281,Male,36,Native American&more,4,neg,1,0
285,Male,52,African-American,3,neg,1,0
2677,Male,24,Native American&more,0,neg,1,0
3370,Male,49,African-American,1,pos,0,1
2777,Male,30,African-American,1,neg,1,0
1658,Male,34,African-American,6,neg,1,0
76,Male,22,African-American,1,neg,0,1
3010,Male,29,African-American,5,neg,1,0
554,Male,39,African-American,3,neg,1,0
2114,Female,46,African-American,4,pos,1,0
2192,Female,36,African-American,7,neg,1,0
2025,Male,21,African-American,0,pos,1,0
2132,Female,47,Native American&more,0,pos,1,0
2773,Male,36,African-American,5,neg,0,1
4509,Female,36,African-American,0,pos,0,1
4279,Male,29,African-American,6,neg,1,0
6529,Male,23,African-American,1,neg,1,0
3497,Female,32,Native American&more,2,neg,1,0
4633,Female,52,Native American&more,0,pos,0,1
3135,Female,22,African-American,3,pos,0,1
2425,Male,42,Native American&more,1,pos,1,0
2040,Male,41,Native American&more,2,neg,1,0
902,Male,33,African-American,0,neg,1,0
6126,Female,34,African-American,0,neg,0,1
6799,Male,29,Native American&more,1,pos,1,0
1687,Male,26,Native American&more,0,pos,0,1
6637,Male,50,Native American&more,5,neg,1,0
1525,Male,20,African-American,2,neg,1,0
7042,Female,36,African-American,1,pos,0,1
3227,Male,20,African-American,1,neg,1,0
4570,Male,54,Native American&more,5,pos,1,0
2487,Male,27,African-American,1,neg,1,0
6429,Male,57,Native American&more,0,neg,1,0
2883,Male,42,African-American,3,pos,1,0
5449,Male,27,African-American,2,pos,1,0
332,Female,36,African-American,0,pos,1,0
1105,Male,25,Native American&more,4,pos,0,1
6516,Male,28,African-American,5,neg,1,0
6208,Female,55,African-American,2,pos,1,0
5163,Female,37,African-American,0,pos,1,0
2798,Male,53,Native American&more,1,pos,1,0
5486,Male,48,Native American&more,0,neg,1,0
2817,Male,22,African-American,3,neg,1,0
3033,Male,28,African-American,7,neg,1,0
1067,Male,38,Native American&more,0,pos,1,0
6849,Male,27,Native American&more,2,neg,0,1
6408,Male,29,African-American,11,pos,0,1
301,Male,39,African-American,6,neg,1,0
2319,Male,56,Native American&more,1,pos,0,1
879,Male,33,Native American&more,4,neg,1,0
1844,Male,27,Native American&more,4,neg,0,1
2524,Female,56,Native American&more,2,neg,0,1
5779,Male,28,Native American&more,3,pos,1,0
7110,Male,38,Native American&more,0,pos,0,1
1511,Male,53,Native American&more,0,pos,0,1
579,Male,66,Native American&more,0,neg,0,1
2814,Male,31,African-American,2,pos,1,0
7022,Male,46,African-American,2,pos,0,1
3816,Male,45,Native American&more,0,pos,1,0
720,Male,21,Native American&more,0,pos,0,1
5098,Male,46,Native American&more,0,neg,1,0
2239,Female,27,Native American&more,0,pos,1,0
291,Male,46,Native American&more,3,pos,1,0
4877,Male,19,Native American&more,0,neg,0,1
7014,Male,33,Native American&more,11,neg,1,0
2351,Male,26,Native American&more,0,pos,0,1
5395,Male,21,Native American&more,0,neg,1,0
6066,Male,40,Native American&more,4,pos,1,0
3045,Male,38,African-American,0,pos,1,0
6994,Male,33,African-American,3,neg,0,1
5393,Male,29,African-American,3,neg,0,1
2347,Male,46,Native American&more,4,pos,1,0
6443,Male,27,Native American&more,0,pos,1,0
2919,Male,30,African-American,5,neg,1,0
4576,Male,26,Native American&more,1,neg,1,0
6306,Male,37,Native American&more,2,neg,1,0
1945,Male,22,African-American,0,pos,1,0
5225,Male,26,Native American&more,3,neg,1,0
6156,Male,50,African-American,10,pos,1,0
3252,Male,32,African-American,1,pos,1,0
1731,Male,28,African-American,8,neg,1,0
757,Female,47,African-American,19,neg,1,0
4208,Female,30,African-American,2,pos,1,0
4625,Male,43,Native American&more,2,pos,1,0
1816,Male,55,Native American&more,0,pos,0,1
3474,Male,26,African-American,1,neg,0,1
784,Male,48,Native American&more,0,pos,1,0
1410,Male,52,Native American&more,2,pos,0,1
5695,Male,33,African-American,12,neg,1,0
42,Male,29,Native American&more,2,neg,0,1
284,Male,44,African-American,24,pos,0,1
7026,Male,57,African-American,28,neg,1,0
7081,Male,34,Native American&more,5,pos,1,0
5554,Male,22,Native American&more,1,neg,1,0
2390,Male,20,African-American,0,pos,1,0
4136,Male,20,Native American&more,0,neg,1,0
4461,Male,32,Native American&more,0,pos,1,0
5966,Female,32,Native American&more,2,neg,1,0
858,Male,24,African-American,7,pos,0,1
3884,Male,50,Native American&more,0,pos,1,0
6463,Male,54,Native American&more,3,pos,1,0
1111,Male,25,African-American,0,neg,0,1
5034,Male,57,Native American&more,0,pos,0,1
319,Male,27,African-American,0,pos,1,0
6264,Male,30,Native American&more,1,pos,1,0
7163,Male,41,Native American&more,0,pos,0,1
3841,Male,50,African-American,13,neg,1,0
3225,Male,48,Native American&more,4,pos,1,0
1891,Male,21,African-American,0,neg,1,0
3636,Male,22,Native American&more,0,pos,1,0
839,Male,56,Native American&more,4,neg,0,1
5022,Male,30,Native American&more,0,pos,1,0
622,Female,19,Native American&more,2,neg,1,0
1295,Male,42,African-American,0,pos,1,0
3929,Male,21,Native American&more,1,neg,1,0
6675,Male,36,African-American,1,pos,0,1
3781,Male,38,Native American&more,5,neg,1,0
7149,Male,46,African-American,13,neg,1,0
4463,Male,22,African-American,1,neg,1,0
1140,Male,20,Native American&more,0,neg,0,1
6272,Male,35,African-American,10,neg,1,0
2890,Female,20,Native American&more,0,neg,1,0
5092,Male,28,Native American&more,1,pos,0,1
5237,Male,29,Native American&more,10,neg,1,0
3387,Female,32,Native American&more,0,pos,0,1
750,Male,39,African-American,10,pos,0,1
2506,Male,23,Native American&more,5,neg,0,1
3180,Female,35,Native American&more,0,pos,0,1
415,Male,25,Native American&more,0,neg,0,1
300,Male,30,African-American,2,pos,1,0
4729,Male,46,African-American,3,pos,1,0
5029,Male,33,Native American&more,1,pos,1,0
623,Male,31,African-American,1,pos,0,1
2756,Male,38,African-American,8,neg,0,1
5297,Male,33,Native American&more,3,neg,1,0
6310,Female,24,African-American,7,pos,1,0
6667,Male,34,African-American,6,neg,1,0
4468,Female,29,African-American,0,pos,0,1
842,Female,24,African-American,0,neg,0,1
1727,Male,31,Native American&more,1,neg,1,0
4454,Male,20,African-American,0,pos,1,0
6764,Male,56,Native American&more,0,pos,0,1
3007,Male,38,Native American&more,0,pos,0,1
1479,Male,28,African-American,7,neg,1,0
3574,Male,37,African-American,20,neg,1,0
5939,Female,40,Native American&more,0,pos,0,1
1839,Male,54,Native American&more,0,pos,1,0
4955,Male,24,Native American&more,3,pos,1,0
4621,Male,24,Native American&more,0,neg,0,1
4862,Male,50,Native American&more,1,pos,1,0
1457,Male,24,Native American&more,3,neg,1,0
3036,Male,36,African-American,2,neg,1,0
325,Male,53,Native American&more,6,pos,1,0
4215,Female,29,Native American&more,1,neg,1,0
337,Male,36,Native American&more,0,pos,0,1
6369,Male,23,African-American,0,pos,0,1
1138,Female,34,African-American,14,pos,1,0
614,Male,51,Native American&more,0,pos,0,1
5050,Male,48,Native American&more,1,pos,1,0
877,Male,42,Native American&more,3,pos,1,0
1389,Male,55,Native American&more,2,neg,0,1
3426,Male,25,African-American,8,pos,1,0
2265,Male,36,African-American,19,neg,0,1
2591,Male,49,Native American&more,1,pos,1,0
2749,Male,25,African-American,3,neg,0,1
1384,Male,31,Native American&more,7,pos,0,1
511,Female,26,African-American,0,pos,0,1
4159,Male,57,African-American,0,pos,0,1
6682,Male,27,Native American&more,0,pos,0,1
4628,Female,23,Native American&more,4,neg,0,1
3766,Male,30,Native American&more,6,neg,0,1
4979,Female,43,African-American,2,pos,0,1
4852,Male,39,Native American&more,1,pos,1,0
4170,Male,37,African-American,12,neg,1,0
5869,Male,21,African-American,0,pos,1,0
7028,Male,43,African-American,23,pos,1,0
165,Male,46,Native American&more,6,neg,1,0
1227,Female,45,Native American&more,3,pos,0,1
5757,Male,46,Native American&more,1,pos,0,1
3892,Male,25,African-American,0,neg,0,1
846,Male,20,African-American,1,neg,0,1
3442,Male,19,African-American,3,neg,1,0
245,Male,26,African-American,4,pos,0,1
282,Female,41,African-American,2,pos,0,1
6739,Female,44,African-American,1,pos,0,1
406,Male,52,Native American&more,4,neg,1,0
488,Male,26,African-American,2,pos,0,1
5400,Male,56,Native American&more,2,pos,0,1
2581,Male,35,Native American&more,1,neg,0,1
6676,Male,30,African-American,1,pos,0,1
4205,Male,24,African-American,9,neg,0,1
1713,Male,27,African-American,10,pos,1,0
3944,Male,22,Native American&more,1,pos,1,0
252,Female,40,Native American&more,3,pos,1,0
5780,Female,52,African-American,3,pos,1,0
2217,Male,50,African-American,7,pos,0,1
311,Male,43,Native American&more,2,neg,1,0
2167,Male,62,Native American&more,0,pos,0,1
4953,Female,66,African-American,11,neg,1,0
4665,Male,25,Native American&more,2,pos,0,1
3184,Female,28,African-American,3,pos,1,0
5226,Female,33,Native American&more,0,pos,1,0
563,Male,23,African-American,1,pos,1,0
4894,Male,63,Native American&more,1,pos,0,1
1917,Male,42,Native American&more,0,pos,0,1
259,Male,23,Native American&more,1,neg,1,0
4227,Male,29,African-American,12,neg,1,0
7016,Female,33,Native American&more,2,pos,1,0
4878,Male,26,Native American&more,2,pos,1,0
959,Male,38,Native American&more,2,pos,1,0
716,Male,26,Native American&more,1,neg,1,0
2141,Male,30,Native American&more,3,neg,1,0
4201,Male,23,Native American&more,4,pos,1,0
2046,Male,46,Native American&more,2,neg,0,1
4992,Male,31,African-American,11,neg,1,0
1753,Male,24,African-American,2,pos,1,0
918,Male,32,African-American,19,neg,1,0
4240,Male,43,African-American,1,pos,0,1
1079,Male,40,Native American&more,0,pos,0,1
2562,Male,25,African-American,5,neg,0,1
111,Male,34,Native American&more,0,pos,1,0
5770,Male,52,Native American&more,0,pos,1,0
1167,Male,28,African-American,9,neg,1,0
4145,Male,23,Native American&more,3,neg,0,1
3775,Male,37,Native American&more,0,pos,1,0
1243,Male,30,Native American&more,10,neg,1,0
3899,Male,60,Native American&more,1,pos,0,1
2900,Male,26,Native American&more,9,neg,0,1
5894,Male,20,African-American,1,pos,1,0
4606,Male,22,African-American,0,neg,1,0
6399,Male,42,Native American&more,0,pos,0,1
6315,Male,24,Native American&more,2,pos,1,0
4477,Female,22,Native American&more,3,neg,1,0
1842,Male,31,African-American,5,pos,0,1
5871,Male,26,Native American&more,0,pos,0,1
1505,Male,56,Native American&more,1,pos,0,1
6710,Male,27,African-American,3,neg,1,0
4266,Female,35,African-American,5,pos,1,0
1340,Male,31,African-American,3,neg,1,0
2357,Male,24,Native American&more,3,neg,0,1
3997,Male,44,African-American,7,neg,1,0
4622,Male,66,African-American,5,neg,0,1
5260,Female,27,African-American,3,neg,0,1
3874,Male,42,Native American&more,1,pos,1,0
5483,Female,25,Native American&more,1,neg,0,1
5409,Female,38,Native American&more,0,pos,0,1
3516,Male,27,African-American,11,pos,1,0
684,Male,30,African-American,15,neg,1,0
523,Male,52,African-American,4,pos,0,1
5013,Male,32,African-American,0,pos,1,0
6659,Male,49,Native American&more,0,pos,1,0
4618,Male,25,Native American&more,2,pos,1,0
5247,Male,41,Native American&more,0,pos,1,0
4683,Male,48,African-American,4,pos,1,0
3409,Male,25,African-American,0,neg,0,1
1702,Male,31,Native American&more,3,pos,1,0
1631,Female,23,African-American,2,neg,1,0
4975,Male,33,African-American,16,neg,1,0
1141,Male,25,Native American&more,1,neg,0,1
922,Male,23,African-American,5,neg,1,0
5479,Male,21,African-American,0,neg,1,0
3662,Male,37,Native American&more,4,neg,0,1
1301,Male,26,Native American&more,0,neg,1,0
1961,Male,31,African-American,5,neg,0,1
6008,Male,21,Native American&more,1,pos,1,0
1049,Male,47,African-American,4,pos,1,0
1661,Male,25,African-American,6,pos,0,1
6690,Male,33,Native American&more,4,pos,0,1
4322,Female,59,Native American&more,0,pos,0,1
3220,Male,47,African-American,3,neg,1,0
2703,Female,28,African-American,3,pos,1,0
1544,Female,34,Native American&more,2,neg,1,0
4859,Female,24,Native American&more,9,neg,0,1
6169,Male,32,African-American,1,neg,0,1
3233,Male,21,African-American,3,neg,0,1
1149,Male,30,Native American&more,0,pos,0,1
6159,Male,29,Native American&more,1,pos,1,0
1914,Male,31,African-American,2,neg,1,0
6328,Male,26,Native American&more,0,neg,0,1
4619,Male,22,African-American,1,pos,0,1
6656,Female,47,Native American&more,1,pos,1,0
5076,Male,52,Native American&more,3,pos,0,1
725,Female,37,Native American&more,1,pos,1,0
5267,Male,31,African-American,5,neg,0,1
2367,Male,26,African-American,1,neg,1,0
873,Female,52,African-American,0,pos,1,0
786,Female,37,African-American,3,pos,1,0
3397,Male,23,Native American&more,0,neg,0,1
4055,Male,44,Native American&more,6,neg,1,0
5972,Male,50,Native American&more,2,pos,0,1
231,Female,26,African-American,2,neg,1,0
2800,Male,29,Native American&more,1,pos,0,1
2499,Male,27,African-American,1,pos,0,1
1489,Male,25,African-American,8,neg,0,1
534,Male,37,Native American&more,1,pos,1,0
3035,Female,20,African-American,1,neg,1,0
5510,Male,52,Native American&more,0,neg,0,1
5138,Male,30,Native American&more,1,pos,1,0
5328,Male,23,Native American&more,0,pos,1,0
3571,Female,24,African-American,4,neg,1,0
391,Male,48,Native American&more,23,neg,1,0
834,Male,22,African-American,1,neg,0,1
3529,Male,27,African-American,2,neg,1,0
7138,Female,31,African-American,9,neg,1,0
344,Male,33,Native American&more,3,pos,1,0
1722,Male,57,African-American,0,pos,1,0
432,Male,26,African-American,3,pos,1,0
1655,Male,21,Native American&more,0,pos,0,1
5897,Male,33,Native American&more,9,neg,1,0
3484,Male,39,Native American&more,5,pos,1,0
145,Male,32,African-American,11,neg,1,0
1420,Male,42,Native American&more,1,neg,0,1
2881,Male,21,Native American&more,0,pos,1,0
2545,Male,31,African-American,10,neg,1,0
5672,Female,34,African-American,5,neg,1,0
104,Male,30,Native American&more,0,pos,1,0
6056,Male,27,African-American,1,neg,1,0
3882,Male,28,African-American,7,neg,0,1
4444,Male,24,Native American&more,2,neg,1,0
4365,Male,39,African-American,0,neg,1,0
1344,Male,53,African-American,8,neg,1,0
3345,Male,43,African-American,7,pos,1,0
6312,Female,24,Native American&more,1,pos,0,1
783,Male,57,African-American,11,pos,1,0
2299,Male,24,African-American,6,neg,1,0
1601,Male,61,Native American&more,0,pos,0,1
6548,Male,24,African-American,0,pos,1,0
5314,Female,49,Native American&more,1,pos,0,1
4734,Male,30,Native American&more,4,neg,1,0
860,Male,24,African-American,1,neg,1,0
7135,Male,56,African-American,4,pos,1,0
1492,Male,27,Native American&more,2,pos,0,1
2135,Male,21,African-American,1,neg,1,0
4925,Male,44,Native American&more,1,neg,0,1
3832,Female,25,Native American&more,2,neg,0,1
5341,Male,23,African-American,1,neg,1,0
4673,Female,33,Native American&more,0,pos,1,0
5488,Male,37,African-American,7,pos,1,0
2420,Male,41,African-American,8,neg,1,0
5704,Male,50,Native American&more,0,pos,1,0
5413,Male,20,African-American,6,neg,1,0
4535,Male,31,African-American,0,pos,0,1
4126,Male,31,African-American,1,neg,0,1
672,Female,59,Native American&more,2,pos,1,0
3936,Female,23,African-American,0,neg,1,0
2811,Female,54,Native American&more,2,pos,0,1
6450,Male,23,Native American&more,1,pos,1,0
3458,Male,75,Native American&more,1,neg,1,0
4569,Male,36,Native American&more,1,pos,0,1
3756,Male,43,African-American,0,neg,1,0
5398,Male,62,Native American&more,0,pos,0,1
1168,Male,25,Native American&more,7,neg,1,0
6759,Male,50,African-American,7,neg,1,0
4462,Male,29,African-American,0,pos,1,0
5777,Female,41,Native American&more,9,neg,0,1
242,Male,31,Native American&more,0,neg,1,0
3337,Male,28,African-American,10,neg,1,0
2180,Male,51,African-American,1,pos,1,0
1876,Male,25,African-American,0,pos,1,0
2865,Male,27,African-American,3,neg,0,1
5682,Male,50,Native American&more,1,pos,0,1
2601,Female,24,Native American&more,1,pos,1,0
2361,Male,35,African-American,10,neg,0,1
6467,Male,39,Native American&more,2,pos,1,0
5382,Male,41,Native American&more,0,neg,1,0
3811,Male,23,African-American,0,pos,1,0
2785,Male,47,Native American&more,2,pos,0,1
2723,Male,19,African-American,1,neg,1,0
313,Male,23,Native American&more,0,pos,1,0
2561,Male,30,Native American&more,13,neg,1,0
6335,Male,21,African-American,0,pos,1,0
112,Male,33,African-American,5,neg,1,0
2525,Male,22,African-American,2,neg,1,0
2151,Male,38,Native American&more,3,pos,1,0
6601,Male,51,African-American,0,pos,0,1
964,Male,29,African-American,0,pos,1,0
5137,Male,30,African-American,4,neg,0,1
7188,Male,36,Native American&more,0,pos,0,1
2243,Male,28,Native American&more,3,pos,1,0
1962,Female,51,African-American,1,pos,0,1
3742,Male,33,African-American,1,neg,0,1
4453,Male,23,Native American&more,3,pos,1,0
5760,Male,41,African-American,7,pos,1,0
4643,Male,34,African-American,2,pos,1,0
6788,Female,25,African-American,0,neg,0,1
6552,Male,19,African-American,2,neg,1,0
