age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year,workclass
48.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,10.0,White,Male,14344.0,0.0,45.0,>50K,Local-gov
18.0,8.0,White,Male,0.0,0.0,44.0,<=50K,Private
50.0,9.0,White,Female,0.0,0.0,40.0,>50K,Private
36.0,14.0,White,Female,0.0,0.0,30.0,<=50K,State-gov
75.0,9.0,White,Male,2653.0,0.0,16.0,<=50K,Private
56.0,13.0,White,Male,0.0,0.0,39.0,>50K,Private
17.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,13.0,Black&more,Female,0.0,0.0,35.0,>50K,Private
41.0,16.0,White,Female,0.0,0.0,50.0,>50K,Private
21.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
27.0,7.0,White,Male,0.0,0.0,36.0,<=50K,Private
37.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
50.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
21.0,12.0,White,Female,0.0,0.0,10.0,<=50K,Private
31.0,10.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
53.0,13.0,White,Male,0.0,0.0,35.0,>50K,Private
34.0,7.0,White,Male,0.0,0.0,40.0,<=50K,Private
19.0,10.0,White,Male,0.0,0.0,21.0,<=50K,Private
42.0,12.0,White,Female,8614.0,0.0,40.0,>50K,Private
45.0,11.0,White,Male,0.0,0.0,57.0,<=50K,Private
61.0,14.0,White,Male,0.0,0.0,48.0,>50K,Private
35.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
51.0,9.0,White,Male,0.0,0.0,39.0,<=50K,Private
24.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
62.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
37.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
37.0,10.0,White,Male,3418.0,0.0,32.0,<=50K,Private
23.0,12.0,White,Female,0.0,0.0,25.0,<=50K,State-gov
32.0,11.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
35.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
43.0,14.0,Black&more,Female,0.0,0.0,37.0,<=50K,Local-gov
40.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,9.0,Black&more,Male,0.0,0.0,24.0,<=50K,Private
42.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
30.0,3.0,White,Male,3418.0,0.0,32.0,<=50K,Private
36.0,9.0,White,Female,0.0,0.0,40.0,>50K,Private
36.0,10.0,White,Male,6723.0,0.0,32.0,>50K,Private
47.0,9.0,Black&more,Female,5013.0,0.0,40.0,<=50K,Private
42.0,10.0,White,Male,0.0,0.0,36.0,<=50K,Private
54.0,10.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-inc
53.0,10.0,White,Male,0.0,0.0,40.0,>50K,Private
29.0,9.0,White,Male,0.0,0.0,54.0,<=50K,Self-emp-not-inc
53.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
44.0,14.0,White,Female,0.0,0.0,16.0,<=50K,Local-gov
42.0,13.0,White,Male,0.0,1887.0,48.0,>50K,Self-emp-inc
19.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
54.0,14.0,White,Female,0.0,0.0,38.0,<=50K,Private
18.0,8.0,White,Male,594.0,0.0,12.0,<=50K,Private
33.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Federal-gov
32.0,11.0,White,Female,0.0,0.0,24.0,>50K,Private
47.0,3.0,White,Male,0.0,0.0,32.0,<=50K,Private
44.0,15.0,White,Male,0.0,0.0,40.0,>50K,Private
45.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
36.0,7.0,White,Male,0.0,0.0,38.0,<=50K,Private
73.0,13.0,White,Male,0.0,2238.0,32.0,>50K,Private
29.0,13.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
35.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,3.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
53.0,13.0,Black&more,Male,0.0,0.0,28.0,<=50K,Local-gov
36.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
28.0,11.0,Black&more,Male,0.0,0.0,37.0,<=50K,Local-gov
76.0,9.0,White,Male,1173.0,0.0,20.0,<=50K,Private
29.0,15.0,White,Female,2174.0,0.0,72.0,<=50K,Private
23.0,10.0,White,Female,0.0,0.0,45.0,<=50K,Private
52.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
19.0,9.0,White,Male,0.0,0.0,24.0,<=50K,Private
53.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
41.0,16.0,White,Male,0.0,0.0,48.0,>50K,Private
17.0,7.0,White,Male,0.0,0.0,21.0,<=50K,Private
33.0,9.0,White,Male,99999.0,0.0,45.0,>50K,Private
30.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
20.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
43.0,14.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
19.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
46.0,9.0,White,Male,0.0,0.0,28.0,<=50K,Private
28.0,9.0,White,Male,0.0,0.0,36.0,>50K,Private
20.0,8.0,Black&more,Male,0.0,1504.0,32.0,<=50K,Private
39.0,13.0,White,Male,0.0,1887.0,32.0,>50K,Private
32.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
23.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
90.0,9.0,White,Male,0.0,0.0,99.0,<=50K,Private
23.0,13.0,White,Female,0.0,0.0,45.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
41.0,3.0,White,Male,0.0,0.0,26.0,<=50K,Private
19.0,9.0,White,Male,0.0,0.0,24.0,<=50K,Private
30.0,14.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
34.0,9.0,White,Male,0.0,1741.0,40.0,>50K,Private
49.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
48.0,3.0,White,Female,0.0,0.0,35.0,<=50K,Private
41.0,10.0,White,Male,0.0,0.0,48.0,>50K,Private
44.0,4.0,White,Male,0.0,0.0,39.0,<=50K,Private
30.0,13.0,White,Male,0.0,0.0,32.0,>50K,State-gov
39.0,14.0,White,Male,0.0,1741.0,40.0,>50K,Private
39.0,13.0,White,Female,0.0,0.0,20.0,>50K,Private
65.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
56.0,14.0,White,Male,0.0,0.0,40.0,<=50K,Private
29.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
55.0,14.0,White,Male,0.0,0.0,40.0,>50K,Private
45.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
22.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,13.0,White,Female,594.0,0.0,40.0,<=50K,Private
62.0,5.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,13.0,White,Male,0.0,0.0,16.0,<=50K,Private
52.0,12.0,White,Female,0.0,0.0,32.0,<=50K,Private
27.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
56.0,10.0,White,Female,0.0,0.0,48.0,<=50K,Self-emp-not-inc
28.0,13.0,White,Male,0.0,0.0,48.0,<=50K,Private
19.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
59.0,9.0,White,Male,0.0,0.0,33.0,>50K,Private
31.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
28.0,2.0,White,Female,0.0,0.0,40.0,<=50K,Private
32.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
23.0,10.0,White,Male,0.0,0.0,21.0,<=50K,Private
46.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
47.0,10.0,White,Female,0.0,0.0,50.0,<=50K,Private
49.0,10.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-not-inc
29.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,State-gov
29.0,14.0,White,Male,0.0,0.0,36.0,<=50K,Private
28.0,5.0,White,Male,0.0,0.0,40.0,>50K,Private
23.0,13.0,White,Male,0.0,0.0,26.0,<=50K,Private
23.0,10.0,White,Female,0.0,0.0,24.0,<=50K,Private
32.0,14.0,White,Female,0.0,0.0,38.0,<=50K,State-gov
50.0,8.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,9.0,White,Male,0.0,0.0,40.0,>50K,Private
24.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
19.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,13.0,White,Male,0.0,0.0,16.0,<=50K,Private
17.0,6.0,White,Male,0.0,0.0,24.0,<=50K,Private
38.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,5.0,White,Male,0.0,0.0,24.0,<=50K,Private
19.0,10.0,White,Male,0.0,0.0,21.0,<=50K,Private
33.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
33.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
31.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
21.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
58.0,13.0,White,Male,0.0,0.0,99.0,<=50K,Private
29.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-inc
41.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
63.0,9.0,White,Male,3942.0,0.0,32.0,<=50K,Private
42.0,13.0,White,Male,6723.0,0.0,40.0,>50K,Federal-gov
21.0,9.0,White,Female,0.0,0.0,50.0,<=50K,Private
24.0,14.0,White,Male,6723.0,0.0,78.0,<=50K,Private
29.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
32.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
40.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
29.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
25.0,8.0,White,Male,0.0,1672.0,32.0,<=50K,Private
37.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
52.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
31.0,13.0,White,Male,0.0,0.0,21.0,<=50K,Private
32.0,10.0,White,Male,0.0,0.0,48.0,<=50K,Private
57.0,10.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-inc
19.0,9.0,Black&more,Male,0.0,0.0,24.0,<=50K,Private
46.0,10.0,Black&more,Male,0.0,0.0,32.0,>50K,Local-gov
40.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
36.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
68.0,9.0,White,Male,0.0,0.0,7.0,<=50K,Private
65.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
50.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
46.0,9.0,White,Male,4101.0,0.0,57.0,<=50K,Self-emp-not-inc
38.0,9.0,White,Male,0.0,0.0,29.0,<=50K,Private
24.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
47.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
42.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
62.0,15.0,White,Male,0.0,0.0,13.0,<=50K,Self-emp-not-inc
25.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Local-gov
23.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
30.0,11.0,White,Male,4934.0,0.0,42.0,>50K,Private
31.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
37.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
44.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Private
29.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
82.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
38.0,11.0,White,Male,0.0,0.0,44.0,>50K,Private
25.0,13.0,White,Male,0.0,0.0,11.0,<=50K,Private
61.0,16.0,White,Female,0.0,0.0,5.0,<=50K,Private
33.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
39.0,7.0,White,Female,0.0,0.0,30.0,<=50K,Private
44.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Private
32.0,5.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,16.0,<=50K,Private
47.0,16.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
46.0,13.0,White,Male,14344.0,0.0,44.0,>50K,Private
35.0,10.0,White,Male,0.0,0.0,49.0,>50K,Local-gov
39.0,14.0,White,Male,7430.0,0.0,36.0,>50K,Private
29.0,11.0,White,Male,0.0,0.0,44.0,<=50K,Private
25.0,13.0,White,Male,25236.0,0.0,40.0,>50K,Private
45.0,13.0,White,Female,0.0,0.0,42.0,<=50K,Private
59.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
22.0,10.0,White,Male,0.0,0.0,58.0,<=50K,Private
33.0,7.0,Black&more,Female,0.0,0.0,17.0,<=50K,Private
35.0,13.0,White,Female,8614.0,0.0,45.0,>50K,Private
29.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,13.0,Black&more,Male,0.0,0.0,24.0,<=50K,Local-gov
24.0,10.0,White,Male,0.0,0.0,40.0,>50K,Private
18.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Self-emp-not-inc
23.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
17.0,8.0,White,Male,0.0,0.0,12.0,<=50K,Private
22.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
47.0,12.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
45.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
52.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,37.0,<=50K,Private
55.0,15.0,White,Female,0.0,0.0,35.0,<=50K,Self-emp-not-inc
28.0,9.0,White,Male,0.0,0.0,30.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,44.0,<=50K,Private
30.0,10.0,White,Female,0.0,0.0,10.0,<=50K,Local-gov
34.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
56.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Private
60.0,4.0,White,Female,0.0,0.0,40.0,<=50K,Private
68.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
30.0,15.0,White,Male,0.0,0.0,40.0,<=50K,Private
44.0,10.0,Black&more,Male,0.0,0.0,44.0,<=50K,Private
42.0,13.0,White,Male,0.0,0.0,32.0,>50K,State-gov
34.0,11.0,White,Female,0.0,0.0,40.0,<=50K,Private
29.0,4.0,White,Male,0.0,0.0,24.0,<=50K,Private
38.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
48.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
65.0,10.0,White,Female,0.0,0.0,45.0,<=50K,Private
51.0,10.0,White,Male,0.0,0.0,99.0,>50K,Self-emp-not-inc
34.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
37.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
37.0,9.0,White,Male,0.0,1602.0,48.0,<=50K,Private
57.0,8.0,White,Male,0.0,0.0,32.0,>50K,Private
37.0,10.0,Black&more,Male,0.0,0.0,32.0,>50K,Private
17.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Private
24.0,13.0,White,Female,0.0,0.0,20.0,<=50K,Private
35.0,13.0,White,Female,0.0,0.0,35.0,>50K,State-gov
33.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,30.0,<=50K,Private
29.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
39.0,9.0,White,Male,0.0,2258.0,34.0,>50K,Private
44.0,7.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
47.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Federal-gov
20.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
25.0,10.0,White,Male,3137.0,0.0,32.0,<=50K,Private
43.0,12.0,Black&more,Female,0.0,0.0,45.0,<=50K,Private
46.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
18.0,9.0,White,Female,0.0,0.0,15.0,<=50K,Private
48.0,9.0,White,Male,0.0,0.0,90.0,<=50K,Self-emp-not-inc
31.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
62.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
68.0,10.0,White,Male,0.0,0.0,24.0,<=50K,Private
38.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
25.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
32.0,12.0,White,Male,0.0,0.0,50.0,<=50K,Private
32.0,13.0,White,Male,99999.0,0.0,48.0,>50K,Private
29.0,10.0,Black&more,Male,0.0,0.0,66.0,<=50K,Private
45.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
56.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
48.0,16.0,White,Female,0.0,1902.0,46.0,>50K,State-gov
24.0,10.0,White,Male,0.0,0.0,16.0,<=50K,Private
26.0,13.0,White,Female,0.0,0.0,45.0,<=50K,Private
41.0,3.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
30.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
33.0,13.0,Black&more,Male,0.0,0.0,66.0,<=50K,Private
17.0,6.0,White,Male,0.0,0.0,21.0,<=50K,Private
27.0,9.0,Black&more,Male,0.0,0.0,16.0,<=50K,Private
41.0,15.0,White,Male,0.0,2415.0,32.0,>50K,Private
24.0,13.0,White,Female,0.0,0.0,20.0,<=50K,Local-gov
64.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
70.0,13.0,White,Male,0.0,0.0,57.0,>50K,Private
36.0,14.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
40.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
21.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
52.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
49.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Self-emp-inc
65.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
36.0,13.0,White,Male,3103.0,0.0,34.0,>50K,Private
24.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
45.0,13.0,White,Male,0.0,1887.0,32.0,>50K,Private
28.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
36.0,14.0,White,Male,0.0,0.0,12.0,<=50K,Private
33.0,14.0,White,Male,0.0,0.0,36.0,>50K,Private
20.0,10.0,White,Male,0.0,0.0,26.0,<=50K,Private
27.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
35.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
54.0,9.0,White,Male,0.0,0.0,34.0,>50K,Private
72.0,7.0,White,Female,0.0,0.0,8.0,<=50K,Federal-gov
44.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
40.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
26.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-inc
26.0,12.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
36.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Private
23.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Private
30.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
45.0,13.0,Black&more,Female,5178.0,0.0,40.0,>50K,Private
41.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
38.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
36.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
43.0,13.0,White,Female,0.0,0.0,39.0,<=50K,Local-gov
46.0,9.0,White,Male,4865.0,0.0,40.0,<=50K,Private
70.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Federal-gov
42.0,14.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
31.0,13.0,White,Male,0.0,0.0,54.0,<=50K,Private
19.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
43.0,9.0,White,Male,0.0,0.0,48.0,<=50K,Private
57.0,14.0,White,Male,0.0,0.0,48.0,<=50K,Local-gov
18.0,9.0,White,Female,0.0,0.0,20.0,<=50K,Private
38.0,9.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-not-inc
45.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
20.0,10.0,White,Female,0.0,0.0,35.0,<=50K,Private
29.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Private
59.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-inc
47.0,9.0,White,Female,0.0,1504.0,35.0,<=50K,Private
66.0,6.0,White,Male,0.0,0.0,24.0,<=50K,Self-emp-inc
39.0,10.0,White,Male,0.0,0.0,44.0,>50K,Private
22.0,10.0,White,Male,0.0,0.0,28.0,<=50K,Private
29.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
28.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
27.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
54.0,14.0,White,Male,4101.0,0.0,36.0,>50K,Self-emp-not-inc
34.0,11.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
45.0,4.0,White,Male,0.0,0.0,42.0,<=50K,Self-emp-inc
28.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
40.0,9.0,White,Male,0.0,0.0,41.0,<=50K,Self-emp-inc
21.0,7.0,White,Male,0.0,1719.0,32.0,<=50K,Private
38.0,15.0,White,Male,0.0,0.0,40.0,>50K,Federal-gov
51.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
23.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
45.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
19.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Self-emp-not-inc
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
55.0,10.0,White,Female,0.0,0.0,40.0,>50K,Federal-gov
34.0,4.0,Black&more,Male,0.0,0.0,8.0,<=50K,Self-emp-not-inc
19.0,10.0,Black&more,Female,0.0,0.0,35.0,<=50K,Local-gov
49.0,13.0,White,Male,0.0,0.0,48.0,<=50K,Private
20.0,9.0,White,Female,0.0,0.0,10.0,<=50K,Private
53.0,9.0,Black&more,Male,0.0,0.0,32.0,>50K,Local-gov
55.0,6.0,White,Male,7430.0,0.0,40.0,>50K,Self-emp-not-inc
50.0,10.0,White,Male,0.0,0.0,30.0,<=50K,Private
26.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
65.0,16.0,White,Male,99999.0,0.0,32.0,>50K,Self-emp-inc
62.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
23.0,13.0,White,Female,0.0,0.0,40.0,<=50K,State-gov
71.0,10.0,White,Male,5721.0,0.0,32.0,>50K,Private
34.0,10.0,White,Male,0.0,0.0,53.0,>50K,Private
37.0,11.0,White,Male,0.0,0.0,39.0,>50K,Private
47.0,15.0,White,Male,0.0,0.0,36.0,>50K,Private
38.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
24.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,9.0,White,Male,0.0,0.0,34.0,<=50K,Private
39.0,15.0,White,Female,15024.0,0.0,48.0,>50K,Private
21.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
43.0,10.0,White,Male,0.0,0.0,48.0,<=50K,Private
21.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
28.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
25.0,8.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,9.0,White,Male,6723.0,0.0,32.0,>50K,Private
37.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,Black&more,Male,0.0,0.0,21.0,<=50K,Private
27.0,10.0,Black&more,Male,0.0,1755.0,36.0,<=50K,Private
51.0,13.0,White,Male,0.0,0.0,40.0,>50K,Local-gov
25.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Private
43.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
50.0,11.0,White,Male,3103.0,0.0,32.0,>50K,Private
26.0,4.0,White,Male,0.0,0.0,39.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,34.0,<=50K,Private
37.0,9.0,White,Female,0.0,0.0,55.0,<=50K,Private
49.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
39.0,9.0,White,Male,2977.0,0.0,32.0,<=50K,Private
72.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
38.0,11.0,White,Male,0.0,0.0,12.0,<=50K,Private
23.0,10.0,White,Male,0.0,0.0,8.0,<=50K,Private
26.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
33.0,13.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
49.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
54.0,14.0,Black&more,Male,0.0,0.0,36.0,>50K,Private
26.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,12.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
42.0,12.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
49.0,4.0,White,Male,0.0,0.0,26.0,<=50K,Private
62.0,3.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
22.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
35.0,9.0,White,Male,7688.0,0.0,32.0,>50K,Private
40.0,15.0,White,Male,14344.0,0.0,32.0,>50K,Self-emp-inc
29.0,10.0,White,Male,0.0,0.0,47.0,<=50K,Private
43.0,5.0,White,Female,0.0,0.0,44.0,<=50K,Self-emp-inc
28.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
59.0,9.0,White,Male,0.0,0.0,24.0,>50K,Private
56.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
62.0,4.0,White,Female,0.0,0.0,35.0,<=50K,Self-emp-not-inc
54.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
39.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
