Unnamed: 0,sex,age,race,c_charge_degree,priors_count,is_recid
2971,Male,23,Caucasian,F,3,neg
3535,Female,36,African-American,M,2,pos
6630,Male,35,African-American,F,5,pos
3377,Male,21,African-American,F,7,neg
3625,Female,22,African-American,M,2,neg
3730,Female,65,Caucasian,M,0,pos
5392,Female,24,Caucasian,M,0,pos
2104,Female,30,Hispanic,M,3,neg
7124,Male,56,African-American,M,0,pos
3486,Male,38,African-American,M,8,pos
2259,Male,49,Caucasian,F,0,neg
3660,Male,27,African-American,F,6,neg
4304,Male,25,African-American,F,9,neg
2059,Male,30,African-American,F,7,neg
4518,Female,23,African-American,F,0,pos
4085,Male,24,Hispanic,F,1,pos
789,Male,31,Caucasian,M,2,pos
456,Male,26,African-American,M,1,neg
6063,Male,35,African-American,F,1,neg
2206,Male,21,African-American,F,1,neg
4711,Male,53,African-American,F,6,neg
6105,Male,20,African-American,M,0,neg
6941,Male,61,African-American,F,11,pos
4574,Female,21,African-American,M,0,neg
2809,Male,37,Hispanic,F,5,pos
6190,Male,28,African-American,F,2,neg
6401,Male,22,African-American,F,3,neg
2137,Male,21,African-American,F,1,neg
673,Male,27,African-American,M,0,pos
6895,Male,27,African-American,F,17,neg
3287,Male,43,Caucasian,F,4,pos
2241,Male,30,Caucasian,F,0,neg
6206,Male,33,Hispanic,M,1,pos
3581,Female,27,Caucasian,F,0,neg
2051,Male,24,African-American,M,1,neg
6124,Male,26,African-American,F,5,pos
4292,Male,21,African-American,F,1,neg
4990,Male,29,African-American,F,6,pos
4302,Male,31,Caucasian,M,4,neg
5769,Male,24,Caucasian,M,2,pos
2592,Male,67,Caucasian,M,0,pos
6702,Male,29,African-American,F,0,pos
2178,Male,43,Caucasian,M,0,neg
4705,Male,36,African-American,M,16,neg
1941,Male,42,Caucasian,F,0,pos
2596,Female,50,Caucasian,F,2,neg
4300,Male,66,Caucasian,F,1,neg
3930,Male,24,African-American,M,1,pos
5884,Male,69,Caucasian,M,0,neg
5164,Female,23,African-American,F,2,neg
5623,Male,34,African-American,M,1,pos
7168,Male,28,Caucasian,M,0,neg
4713,Male,21,African-American,F,1,neg
2674,Male,47,Hispanic,M,0,neg
4164,Male,24,African-American,F,1,pos
1810,Male,48,Caucasian,M,1,neg
4679,Female,22,African-American,M,0,neg
3656,Male,53,African-American,F,13,pos
6127,Male,29,Caucasian,F,1,neg
5030,Male,23,African-American,F,0,pos
3620,Male,23,Caucasian,F,2,neg
5824,Male,20,African-American,F,0,neg
5857,Male,30,Hispanic,F,1,neg
4899,Male,30,Hispanic,M,3,neg
7054,Male,24,African-American,M,0,neg
6317,Male,30,African-American,F,13,neg
5405,Male,51,Hispanic,F,1,pos
7184,Female,36,Caucasian,M,4,neg
4568,Male,52,African-American,M,4,pos
3885,Male,26,Caucasian,F,2,neg
618,Male,26,African-American,M,6,pos
2231,Male,34,African-American,F,5,neg
36,Female,33,Caucasian,M,4,neg
7085,Male,27,Caucasian,F,13,neg
6561,Male,21,African-American,F,0,neg
5222,Male,33,African-American,F,12,neg
3989,Male,27,African-American,F,0,pos
1913,Male,43,Caucasian,M,0,pos
1059,Female,24,African-American,F,1,neg
1458,Male,57,Hispanic,F,3,pos
4814,Male,30,Other,F,2,pos
5518,Male,23,Hispanic,F,3,neg
2280,Male,23,African-American,F,1,neg
2850,Male,51,Caucasian,M,0,pos
2710,Male,26,African-American,F,0,pos
3032,Male,55,Caucasian,M,0,neg
517,Male,25,Other,M,0,pos
969,Male,25,Hispanic,F,0,pos
6486,Male,26,African-American,M,1,pos
3100,Female,58,Other,F,0,pos
6792,Male,36,Caucasian,F,1,pos
2464,Male,22,African-American,F,1,neg
953,Male,30,Hispanic,M,1,pos
420,Male,22,Caucasian,F,1,neg
6750,Male,30,African-American,M,3,neg
3498,Male,21,Caucasian,M,0,pos
6556,Male,27,African-American,M,5,pos
2294,Male,23,African-American,F,3,pos
2186,Male,38,African-American,M,37,neg
6238,Male,30,African-American,F,2,neg
6364,Male,23,African-American,F,8,neg
1434,Male,49,African-American,M,4,pos
5932,Male,39,African-American,M,0,pos
1530,Female,24,African-American,M,2,neg
1791,Female,35,African-American,F,0,neg
4165,Female,29,Hispanic,F,0,neg
484,Male,58,Hispanic,F,1,pos
2291,Male,36,Caucasian,F,2,pos
5255,Male,40,Caucasian,F,10,neg
1563,Female,57,Caucasian,M,0,pos
4988,Male,41,Hispanic,F,1,neg
1132,Male,47,African-American,F,5,pos
926,Male,47,Hispanic,M,0,pos
5787,Male,40,African-American,M,2,neg
2026,Male,31,Hispanic,F,16,neg
5668,Male,77,Caucasian,M,1,pos
3629,Female,24,African-American,F,2,pos
5909,Male,48,Caucasian,F,1,pos
3459,Male,28,African-American,F,7,neg
2071,Male,29,Caucasian,M,7,neg
2776,Male,35,African-American,F,7,neg
1245,Male,32,African-American,F,1,pos
1868,Male,24,Caucasian,M,3,pos
7187,Male,57,Caucasian,F,14,neg
7211,Male,57,Other,F,0,pos
5955,Male,45,Caucasian,F,2,pos
4540,Female,29,Caucasian,F,0,pos
4873,Male,36,African-American,F,0,pos
2375,Male,50,Caucasian,F,0,pos
6754,Male,61,African-American,M,14,neg
4293,Male,52,African-American,M,0,neg
1734,Male,26,Caucasian,F,7,neg
2268,Male,45,African-American,F,15,neg
6024,Male,35,Caucasian,F,0,neg
5300,Male,20,African-American,F,0,neg
5725,Female,24,Caucasian,M,0,pos
5746,Male,21,African-American,F,8,neg
2554,Male,53,Caucasian,F,2,pos
6473,Male,48,African-American,M,12,pos
4954,Male,19,Hispanic,F,2,neg
3371,Male,36,African-American,F,11,neg
4842,Male,26,African-American,F,5,neg
2247,Male,35,Caucasian,F,0,neg
2841,Male,26,African-American,F,2,neg
7153,Male,34,Caucasian,F,4,pos
117,Male,33,African-American,F,28,neg
5763,Female,74,Caucasian,M,0,pos
1993,Male,37,African-American,F,12,pos
2743,Male,20,Other,M,0,neg
3948,Male,33,Caucasian,M,3,neg
3544,Male,22,African-American,F,2,neg
5238,Male,41,African-American,F,6,neg
3235,Male,46,Caucasian,F,4,pos
5848,Female,51,African-American,M,1,pos
958,Male,22,Caucasian,M,2,neg
5754,Male,26,African-American,M,8,neg
1480,Male,53,Hispanic,F,4,pos
4049,Female,45,African-American,F,1,pos
6607,Male,41,Caucasian,F,4,neg
7197,Male,28,African-American,F,1,pos
4158,Female,31,African-American,F,0,pos
1495,Male,32,African-American,F,1,neg
3166,Male,25,Hispanic,M,1,neg
3394,Male,27,African-American,F,9,neg
3850,Female,30,Other,F,4,neg
6738,Male,30,African-American,F,14,neg
3101,Male,20,Caucasian,F,1,neg
4249,Female,37,African-American,M,0,pos
3009,Male,52,African-American,M,0,neg
1152,Female,28,Caucasian,M,0,pos
2184,Male,22,African-American,M,0,pos
1740,Male,32,Caucasian,F,0,pos
2767,Male,34,African-American,F,16,neg
3299,Male,21,African-American,F,1,neg
6267,Male,28,Caucasian,F,3,neg
747,Male,25,African-American,M,7,neg
2122,Female,46,African-American,F,1,neg
3444,Male,24,African-American,F,3,neg
2702,Male,51,Caucasian,F,1,pos
5,Male,44,Other,M,0,pos
2521,Male,28,African-American,F,5,pos
3465,Male,28,Caucasian,M,9,pos
2768,Male,31,Caucasian,F,3,neg
31,Male,30,Caucasian,F,9,neg
5125,Male,33,African-American,F,3,neg
3552,Female,43,Caucasian,M,3,neg
3131,Male,31,Caucasian,F,1,neg
5309,Male,28,Caucasian,M,0,pos
5970,Male,31,Caucasian,F,11,neg
2955,Male,21,African-American,F,0,neg
3549,Male,25,Caucasian,F,5,neg
4394,Female,35,Caucasian,M,4,pos
5809,Female,23,African-American,M,3,neg
7191,Male,67,Caucasian,F,2,pos
3678,Male,58,Caucasian,M,1,pos
1703,Female,34,Hispanic,F,5,pos
4579,Male,24,Caucasian,F,2,pos
851,Male,24,Caucasian,F,3,neg
209,Female,28,Caucasian,F,7,neg
2738,Female,38,Hispanic,F,20,neg
5862,Female,48,African-American,M,0,pos
346,Male,32,African-American,F,12,neg
3382,Male,35,African-American,F,1,pos
4837,Male,57,African-American,M,8,neg
3322,Female,38,Caucasian,M,1,neg
3765,Male,23,African-American,F,2,neg
5358,Male,30,African-American,M,5,pos
1014,Female,54,African-American,F,0,pos
4562,Male,26,Caucasian,M,0,pos
749,Male,71,African-American,F,8,pos
1512,Male,27,African-American,F,6,neg
5416,Female,34,Asian,F,1,pos
5198,Male,37,African-American,F,8,pos
5104,Female,31,Caucasian,F,9,neg
232,Male,41,African-American,M,0,pos
6130,Male,48,African-American,F,5,neg
116,Male,22,African-American,F,0,neg
4723,Female,30,African-American,M,7,neg
6290,Male,38,Caucasian,F,10,neg
5877,Male,33,Other,F,7,neg
2604,Male,43,African-American,M,4,neg
863,Male,30,African-American,F,5,neg
2410,Female,32,African-American,F,0,pos
4024,Male,52,Caucasian,F,0,pos
1610,Male,37,African-American,F,2,pos
4494,Male,31,African-American,F,5,neg
2287,Male,39,Caucasian,M,0,pos
710,Male,23,African-American,F,0,neg
466,Male,23,African-American,F,6,neg
3721,Male,31,African-American,F,4,neg
6837,Male,28,Caucasian,F,2,neg
6684,Female,49,African-American,F,25,neg
2831,Male,30,African-American,M,4,pos
3990,Male,39,African-American,F,4,pos
2090,Male,24,African-American,F,0,pos
6241,Male,36,African-American,M,2,pos
3406,Female,31,African-American,F,10,pos
3867,Male,24,Hispanic,M,3,neg
5228,Male,37,African-American,M,0,neg
4387,Female,28,Caucasian,F,7,pos
3122,Male,39,Caucasian,F,3,pos
927,Male,45,Hispanic,F,1,pos
3999,Male,34,Caucasian,F,0,neg
719,Male,24,Hispanic,F,1,pos
3840,Female,31,Caucasian,F,3,neg
1360,Male,29,African-American,F,0,pos
1292,Male,23,Caucasian,F,6,neg
555,Male,21,African-American,F,3,neg
3594,Male,20,Caucasian,F,0,pos
6674,Male,32,African-American,F,0,pos
286,Male,43,African-American,F,0,pos
92,Male,25,Caucasian,F,9,neg
1445,Male,22,African-American,F,3,neg
3472,Male,33,African-American,F,4,pos
6081,Male,44,African-American,M,3,pos
4017,Male,32,African-American,F,7,pos
3857,Male,24,African-American,F,2,neg
6686,Male,35,Hispanic,F,0,neg
3645,Female,33,African-American,F,0,pos
6670,Male,41,African-American,F,12,neg
2307,Male,26,African-American,F,5,neg
6756,Male,20,African-American,F,0,neg
296,Male,19,African-American,F,1,neg
203,Female,35,African-American,F,23,neg
5366,Male,24,African-American,F,1,pos
176,Male,28,African-American,M,6,neg
6013,Male,24,African-American,F,3,pos
6531,Male,50,African-American,F,4,neg
5201,Female,42,African-American,F,1,pos
1543,Male,26,Hispanic,M,0,pos
4719,Male,27,Caucasian,F,0,neg
504,Male,27,Caucasian,F,2,pos
1448,Female,27,African-American,M,1,pos
1212,Male,21,Caucasian,F,1,neg
4885,Male,26,Other,F,0,neg
5828,Male,21,African-American,F,0,pos
3346,Female,25,Caucasian,M,0,pos
568,Male,44,Caucasian,M,11,pos
120,Male,31,Caucasian,F,13,neg
4323,Male,59,African-American,M,0,pos
6869,Male,71,Caucasian,M,3,pos
5242,Female,40,Caucasian,F,3,neg
4854,Male,58,Hispanic,M,1,pos
529,Male,25,African-American,M,1,neg
5093,Male,25,Caucasian,F,5,neg
4649,Male,28,African-American,F,10,neg
5910,Male,20,Hispanic,F,2,neg
4320,Female,27,African-American,F,1,neg
1863,Male,56,African-American,F,4,pos
6098,Male,30,Hispanic,F,2,pos
7190,Male,24,African-American,M,2,neg
6026,Male,39,Other,F,1,pos
3490,Male,38,Caucasian,F,5,neg
2354,Male,61,Caucasian,F,1,pos
4565,Female,28,African-American,F,13,neg
2982,Female,33,African-American,M,3,pos
7160,Male,29,African-American,F,7,neg
3192,Male,27,African-American,F,1,neg
5697,Male,30,Caucasian,F,2,pos
5849,Female,29,Caucasian,F,1,neg
7056,Male,22,Hispanic,F,0,neg
43,Female,51,African-American,F,7,pos
6590,Female,34,Other,F,0,neg
604,Male,30,African-American,M,1,pos
4048,Male,29,African-American,M,8,neg
7132,Female,50,Hispanic,F,1,neg
4809,Female,32,African-American,F,3,neg
4530,Male,31,African-American,F,0,pos
1783,Male,29,African-American,F,0,neg
164,Male,22,African-American,F,1,pos
4916,Female,30,African-American,F,8,neg
5424,Male,61,African-American,F,9,pos
3183,Male,51,Caucasian,F,3,neg
3739,Male,52,Caucasian,F,2,neg
6736,Male,35,African-American,M,0,neg
4446,Male,41,Other,M,0,pos
1987,Female,44,African-American,F,11,neg
2269,Male,28,African-American,F,9,neg
6032,Male,25,African-American,M,1,pos
1995,Male,32,African-American,F,8,pos
375,Female,50,Caucasian,M,1,neg
4220,Male,24,African-American,M,1,neg
5315,Female,24,Caucasian,M,0,pos
1066,Male,45,African-American,F,10,neg
1814,Male,39,African-American,F,5,pos
790,Male,24,African-American,F,0,neg
2066,Male,24,Caucasian,F,0,pos
3617,Male,34,Caucasian,F,5,neg
1411,Male,29,Caucasian,M,0,pos
3786,Female,36,African-American,M,4,neg
3957,Male,47,Asian,M,1,pos
2377,Male,24,African-American,F,4,neg
4225,Male,51,African-American,M,11,neg
2709,Male,27,African-American,F,5,neg
6658,Male,24,African-American,F,0,neg
6233,Male,26,African-American,F,1,pos
1073,Male,47,Hispanic,M,0,pos
941,Male,30,African-American,M,1,neg
4272,Female,26,African-American,F,1,pos
2466,Male,45,African-American,M,3,pos
4693,Male,22,Caucasian,F,0,neg
6144,Female,49,Other,M,0,pos
1148,Female,56,Caucasian,F,1,neg
726,Male,22,African-American,F,0,pos
2522,Male,56,Caucasian,F,1,pos
2015,Female,25,African-American,F,1,pos
6216,Male,20,African-American,F,0,neg
191,Male,32,African-American,F,13,neg
204,Male,24,Other,F,5,neg
4224,Male,29,Caucasian,M,4,neg
631,Male,25,Caucasian,F,1,pos
1748,Male,22,African-American,F,0,pos
3121,Male,26,Caucasian,F,2,neg
3652,Male,26,Native American,F,11,neg
2835,Male,37,Other,M,4,neg
6073,Female,57,Caucasian,F,4,pos
5537,Male,24,African-American,F,1,pos
5847,Male,20,African-American,F,2,neg
6975,Female,44,African-American,F,6,pos
2758,Male,30,African-American,F,7,pos
4706,Male,25,African-American,M,1,pos
409,Male,23,Hispanic,M,1,pos
3658,Male,26,African-American,F,4,neg
3335,Male,21,African-American,F,0,neg
2165,Male,61,Caucasian,M,1,pos
3417,Female,56,Caucasian,F,10,neg
5130,Male,43,Caucasian,M,1,pos
1015,Female,26,African-American,M,3,pos
6965,Female,22,Caucasian,F,2,neg
2070,Male,36,Hispanic,F,0,pos
977,Male,42,Caucasian,M,0,pos
5614,Male,25,African-American,F,10,neg
1516,Male,34,African-American,F,15,pos
6076,Male,54,Hispanic,F,0,pos
640,Female,22,African-American,F,0,pos
6614,Male,33,Caucasian,M,0,pos
799,Female,36,African-American,M,1,pos
3545,Male,59,Caucasian,F,2,pos
2673,Male,33,African-American,F,6,pos
1918,Male,34,African-American,M,0,neg
2321,Male,25,Caucasian,F,0,neg
5472,Male,45,Caucasian,F,0,pos
3928,Female,44,Caucasian,M,0,pos
2491,Male,65,Caucasian,F,6,pos
3795,Female,25,Caucasian,M,0,pos
3425,Male,24,Caucasian,F,2,neg
1386,Male,33,African-American,M,16,neg
2558,Female,59,African-American,M,0,pos
5432,Male,53,African-American,F,3,neg
3677,Male,33,African-American,F,2,neg
4471,Male,25,African-American,F,1,pos
1843,Male,30,African-American,F,11,pos
4956,Male,21,Caucasian,M,2,neg
2203,Male,26,African-American,F,1,pos
5127,Male,34,Caucasian,F,13,neg
4420,Male,25,African-American,M,3,neg
2331,Male,31,African-American,F,7,neg
5384,Male,28,Asian,F,9,neg
5131,Male,27,African-American,M,27,neg
77,Male,22,Caucasian,F,0,pos
5783,Male,32,Hispanic,F,3,pos
173,Female,37,Caucasian,F,6,pos
3600,Male,72,Caucasian,F,7,pos
3614,Male,50,Caucasian,F,1,pos
5060,Male,28,African-American,F,6,neg
4635,Female,24,Caucasian,F,0,pos
6133,Male,34,Caucasian,F,4,pos
3699,Female,43,African-American,F,2,neg
5094,Male,54,African-American,M,1,pos
658,Male,35,African-American,M,1,neg
6179,Male,45,African-American,F,0,neg
587,Male,31,Other,F,1,pos
1526,Male,59,Hispanic,M,0,pos
7090,Female,36,Caucasian,F,5,neg
7146,Male,31,Hispanic,M,1,pos
7041,Male,33,African-American,F,0,neg
776,Male,25,Caucasian,M,0,pos
7019,Male,32,Hispanic,F,1,pos
960,Male,26,African-American,M,0,neg
5550,Male,22,Hispanic,F,0,neg
2712,Male,35,African-American,M,14,neg
4458,Male,43,Caucasian,F,2,neg
5403,Male,24,African-American,F,5,neg
6441,Male,57,Hispanic,M,1,pos
20,Male,64,African-American,F,13,neg
6186,Male,24,Caucasian,F,3,pos
3089,Female,30,Caucasian,F,9,neg
230,Male,23,African-American,F,2,pos
4847,Male,43,Caucasian,F,12,pos
4787,Male,24,Caucasian,F,1,pos
3855,Male,46,Caucasian,F,2,neg
5415,Male,29,African-American,M,0,pos
4813,Male,24,African-American,F,2,neg
1415,Female,30,African-American,F,8,neg
1007,Male,28,African-American,F,6,neg
5720,Male,51,Caucasian,F,4,neg
7201,Male,30,African-American,F,19,neg
2725,Female,25,Caucasian,M,1,neg
2720,Male,52,African-American,M,1,pos
3084,Male,44,Caucasian,F,2,neg
932,Male,24,African-American,F,2,pos
5839,Male,32,African-American,F,0,pos
5820,Female,34,Hispanic,M,1,pos
4764,Male,35,African-American,F,29,pos
258,Female,31,Hispanic,M,0,pos
5564,Female,32,Caucasian,F,5,neg
1012,Male,25,Hispanic,F,1,pos
3986,Female,34,Caucasian,M,3,pos
2146,Male,20,African-American,F,1,neg
3958,Male,21,Other,F,0,pos
7034,Female,24,Hispanic,M,1,pos
2468,Male,42,African-American,F,7,neg
7091,Male,20,Asian,F,2,neg
3915,Male,47,Caucasian,F,3,pos
7133,Female,39,African-American,F,1,neg
6943,Male,34,Caucasian,F,11,pos
4064,Female,24,Caucasian,M,3,neg
6151,Male,61,Hispanic,F,0,pos
5181,Male,25,Caucasian,M,6,neg
4062,Male,45,Caucasian,F,7,pos
709,Female,46,Caucasian,F,2,pos
3533,Female,23,African-American,F,2,neg
2438,Male,53,Caucasian,M,1,pos
4690,Male,58,Caucasian,F,1,pos
2695,Male,36,African-American,F,1,neg
6043,Male,39,Caucasian,F,0,pos
2159,Female,25,Caucasian,F,2,neg
3369,Male,28,African-American,F,18,neg
2578,Male,26,African-American,F,3,neg
4590,Male,25,African-American,M,0,neg
5606,Male,29,Caucasian,M,0,neg
3956,Male,23,Caucasian,F,2,neg
625,Male,61,African-American,F,15,neg
2171,Male,24,Caucasian,F,0,pos
5057,Male,29,African-American,M,0,pos
6015,Female,30,African-American,F,11,neg
6776,Male,20,African-American,F,0,neg
2142,Male,70,Caucasian,M,0,pos
2968,Male,28,Caucasian,F,5,neg
4689,Male,33,African-American,M,6,neg
5227,Male,25,African-American,M,0,pos
4831,Female,24,Caucasian,F,2,pos
278,Male,22,African-American,M,3,neg
7165,Male,23,African-American,F,0,neg
3904,Male,36,Caucasian,M,4,pos
3,Male,23,African-American,F,1,pos
4766,Female,46,Caucasian,M,0,pos
3935,Male,24,Caucasian,F,1,pos
788,Male,22,African-American,F,1,neg
6029,Male,31,Hispanic,F,1,pos
3734,Female,38,Hispanic,F,0,pos
5650,Male,33,Caucasian,M,2,pos
6722,Male,27,African-American,F,11,pos
6640,Male,25,African-American,F,5,neg
940,Male,20,Caucasian,F,0,pos
1841,Male,43,Caucasian,M,0,pos
4254,Male,30,Caucasian,M,1,pos
2853,Female,35,African-American,M,3,neg
896,Female,57,Hispanic,M,1,pos
4245,Male,34,African-American,F,5,neg
1792,Male,23,African-American,F,1,neg
4857,Male,28,Caucasian,M,4,neg
3647,Male,59,Other,M,1,pos
1319,Male,37,Caucasian,F,2,pos
1414,Male,53,African-American,M,0,neg
1027,Male,28,African-American,M,3,neg
3262,Male,23,Caucasian,M,4,neg
6109,Male,56,Caucasian,F,5,pos
573,Female,25,African-American,M,0,pos
1597,Male,45,African-American,M,2,pos
2871,Male,21,African-American,F,0,neg
831,Male,43,African-American,F,20,pos
1424,Male,30,African-American,F,20,neg
1198,Female,37,Caucasian,M,1,pos
3846,Male,54,Caucasian,F,2,pos
5195,Male,47,African-American,F,17,pos
636,Male,22,Other,F,0,pos
4581,Female,26,Caucasian,F,2,neg
2226,Male,47,African-American,M,0,pos
6952,Male,21,African-American,M,1,neg
751,Female,37,African-American,F,0,pos
1693,Male,20,Caucasian,F,1,neg
2616,Male,24,African-American,F,1,neg
6803,Male,23,African-American,M,0,neg
4251,Male,25,African-American,F,1,neg
1377,Male,22,African-American,F,3,pos
5180,Male,57,African-American,F,12,neg
4278,Female,23,African-American,M,0,pos
5602,Female,44,Caucasian,F,10,neg
1385,Male,23,Caucasian,F,5,neg
2965,Female,27,Caucasian,F,0,pos
1786,Male,28,African-American,M,5,pos
1609,Male,57,African-American,F,12,pos
5707,Male,43,African-American,F,4,neg
2716,Male,21,African-American,F,0,pos
6418,Male,57,Caucasian,M,21,neg
3631,Male,56,Caucasian,M,0,pos
5112,Male,32,African-American,F,19,neg
445,Male,61,Caucasian,F,4,pos
6163,Male,29,Caucasian,F,4,pos
712,Male,44,African-American,M,1,pos
1513,Male,22,Caucasian,F,0,neg
1204,Male,44,Caucasian,F,0,neg
2714,Male,37,African-American,F,5,pos
2938,Male,23,Caucasian,F,2,neg
4881,Female,29,Caucasian,F,20,neg
3116,Male,50,Caucasian,F,11,neg
1749,Male,58,Caucasian,F,1,pos
1589,Female,20,Caucasian,F,0,pos
6616,Female,44,Caucasian,F,3,neg
2251,Female,42,Caucasian,M,0,pos
6489,Female,34,Caucasian,F,10,neg
6350,Male,29,African-American,F,2,pos
2436,Male,53,African-American,F,2,pos
2181,Male,39,Caucasian,F,3,neg
5059,Male,24,African-American,F,0,neg
4654,Male,55,African-American,M,10,neg
3619,Male,30,African-American,F,1,pos
5048,Female,24,African-American,F,2,neg
3446,Male,31,African-American,M,0,pos
1588,Male,54,African-American,F,8,neg
513,Male,30,Hispanic,M,7,pos
829,Male,33,Other,F,0,pos
3856,Male,53,Caucasian,M,0,pos
6848,Female,21,African-American,F,0,pos
6262,Male,60,Caucasian,M,2,pos
361,Male,29,African-American,M,2,neg
1136,Male,37,Caucasian,M,0,pos
73,Male,29,African-American,F,5,neg
968,Male,21,African-American,M,1,neg
995,Male,21,Hispanic,F,1,neg
6057,Male,43,Caucasian,F,2,pos
5968,Male,49,African-American,F,3,neg
6118,Male,35,Caucasian,M,3,neg
2400,Male,46,Other,F,2,pos
3270,Male,23,African-American,M,0,neg
3330,Male,25,Caucasian,M,6,neg
779,Female,35,African-American,F,4,pos
3318,Male,26,Caucasian,M,3,pos
4534,Male,39,Caucasian,F,0,pos
5634,Male,32,Caucasian,F,5,neg
1425,Female,26,African-American,F,1,neg
735,Male,24,African-American,F,0,pos
6083,Female,59,Caucasian,F,1,pos
6790,Male,29,Other,F,5,pos
5729,Male,30,African-American,F,1,pos
1088,Male,37,African-American,M,18,pos
385,Male,21,Caucasian,M,3,pos
1119,Male,37,Caucasian,M,0,neg
881,Female,37,Caucasian,M,4,pos
7070,Male,47,African-American,F,1,neg
651,Male,22,African-American,F,1,neg
2847,Male,23,Caucasian,F,0,pos
4757,Male,26,African-American,F,8,neg
6322,Male,26,Caucasian,M,1,pos
2991,Female,47,African-American,M,0,pos
6898,Male,39,Caucasian,F,1,pos
6289,Male,22,Caucasian,M,0,pos
490,Male,26,African-American,F,1,pos
6119,Male,22,African-American,F,1,neg
1372,Male,56,Other,F,9,pos
1866,Male,51,Asian,F,1,neg
7155,Male,51,Caucasian,M,4,pos
2191,Female,34,Caucasian,F,2,pos
202,Male,44,Caucasian,M,4,pos
6632,Male,22,African-American,F,2,neg
3530,Male,23,African-American,M,0,pos
1065,Male,34,African-American,F,1,pos
1611,Male,44,African-American,F,6,pos
3366,Male,26,African-American,F,1,neg
5120,Male,30,African-American,F,2,neg
6293,Male,18,African-American,F,4,neg
3096,Male,23,African-American,F,2,neg
760,Female,20,Caucasian,F,1,neg
6326,Male,24,Caucasian,F,1,pos
1682,Male,26,Hispanic,M,7,pos
3312,Male,24,African-American,M,2,neg
1799,Male,21,African-American,F,3,neg
1858,Female,36,Caucasian,F,3,pos
1795,Male,35,Hispanic,F,12,pos
3903,Male,55,Hispanic,M,0,pos
1935,Male,25,African-American,F,1,neg
2605,Male,44,African-American,F,0,pos
2995,Female,30,Caucasian,F,1,pos
2049,Male,40,Hispanic,F,8,neg
40,Female,21,African-American,F,2,pos
3863,Male,38,Caucasian,F,8,pos
3518,Male,38,African-American,M,4,neg
5236,Female,22,African-American,F,0,neg
6608,Male,37,African-American,M,2,pos
6406,Female,27,African-American,M,10,neg
4226,Male,34,African-American,F,1,pos
6038,Male,21,Caucasian,M,0,pos
2679,Male,30,African-American,F,10,pos
455,Female,51,African-American,F,16,pos
4558,Male,20,Caucasian,M,0,pos
2775,Male,51,African-American,F,9,neg
5376,Male,37,African-American,M,17,pos
2600,Male,55,Caucasian,M,0,pos
371,Male,57,African-American,F,18,pos
3331,Male,27,African-American,F,8,neg
4078,Female,40,Caucasian,F,1,pos
4172,Male,29,African-American,M,7,neg
4441,Male,22,African-American,M,1,pos
2305,Male,36,Caucasian,M,10,neg
4670,Female,37,African-American,F,0,pos
5401,Male,28,African-American,F,6,pos
3568,Male,28,Caucasian,F,0,pos
4260,Female,74,African-American,F,0,pos
2185,Male,59,Caucasian,F,0,pos
1902,Male,27,African-American,M,0,pos
3952,Male,33,African-American,F,2,neg
6351,Male,26,Hispanic,F,0,pos
262,Male,29,African-American,M,1,pos
5659,Male,31,African-American,M,0,pos
2396,Male,22,African-American,M,0,pos
6594,Male,26,African-American,F,7,pos
6878,Male,42,Hispanic,F,1,neg
2974,Male,41,African-American,F,8,pos
5924,Male,34,African-American,F,3,pos
468,Male,35,African-American,F,8,neg
5026,Male,55,Other,F,4,pos
2868,Male,25,Caucasian,F,1,pos
6918,Male,23,African-American,M,1,pos
6016,Female,30,Caucasian,M,0,pos
3829,Male,34,Hispanic,M,3,pos
2687,Male,31,African-American,M,8,neg
1755,Female,34,African-American,F,5,neg
1134,Female,52,Caucasian,M,6,pos
6628,Male,26,African-American,F,0,pos
5117,Female,25,African-American,F,4,pos
540,Male,22,Caucasian,F,6,neg
2560,Male,67,Hispanic,F,0,pos
1450,Male,61,Caucasian,M,3,neg
1286,Female,39,African-American,F,1,pos
7122,Female,24,African-American,F,0,pos
3651,Female,29,African-American,F,9,neg
5834,Male,36,Caucasian,F,1,pos
4203,Male,31,Hispanic,F,4,pos
682,Male,21,Asian,F,0,neg
5461,Male,24,African-American,M,3,neg
2588,Male,44,Caucasian,F,0,pos
819,Male,33,African-American,M,5,neg
4557,Female,41,Other,F,2,pos
122,Male,56,African-American,F,8,pos
6034,Male,25,African-American,F,2,neg
3455,Male,23,Hispanic,M,0,pos
5858,Male,32,African-American,M,13,neg
1034,Male,35,African-American,M,1,neg
177,Male,54,Hispanic,F,2,pos
6868,Male,23,African-American,M,3,neg
900,Male,45,Hispanic,M,0,neg
6707,Male,59,Caucasian,M,0,pos
611,Male,22,African-American,F,0,neg
6376,Male,20,African-American,F,2,neg
4833,Female,24,African-American,M,11,neg
3719,Male,38,African-American,F,16,neg
3590,Male,57,Caucasian,F,1,pos
4284,Male,21,Caucasian,F,1,neg
6431,Male,21,Hispanic,F,0,neg
4087,Female,23,African-American,F,2,neg
556,Male,63,Caucasian,M,1,pos
5788,Female,29,Other,F,0,pos
3960,Male,48,Caucasian,F,2,pos
2828,Male,23,African-American,M,1,neg
3982,Male,23,Caucasian,F,0,pos
5207,Female,41,African-American,F,8,neg
7159,Male,59,African-American,M,5,pos
5153,Male,25,Hispanic,F,2,neg
